season,week,home_team,away_team,model_spread,sigma,z,p_home_win,actual_margin,home_win,vegas_spread_home,spread_err,home_cover,z_cover,p_home_cover,edge_pts,abs_edge_pts,side,p_best,win
2020,2,NYJ,SF,-8.23169404,11.805418853284118,-0.697280981,0.340842353,-18,0,-7.0,9.76830596,0,-1.2902290235778238,0.22393876624542675,-1.2316940400000007,1.2316940400000007,AWAY,0.7760612337545733,1
2020,2,MIA,BUF,-9.917441888,11.805418853284118,-0.840075393,0.3105958884857298,-3,0,-5.5,-6.917441888000001,0,-1.305963141130826,0.22118014380902878,-4.417441888000001,4.417441888000001,AWAY,0.7788198561909712,1
2020,2,IND,MIN,-0.317642771,11.805418853284118,-0.026906523,0.4936860579901436,17,1,3.5,-17.317642771,1,0.26956749849792144,0.5629958189295619,-3.817642771,3.817642771,HOME,0.5629958189295619,1
2020,2,GB,DET,5.861855075176044,11.805418853284118,0.4965393560386339,0.6148880256987995,21,1,7.0,-15.138144924823955,1,1.0894873985430884,0.7391980307375199,-1.1381449248239557,1.1381449248239557,HOME,0.7391980307375199,1
2020,2,DAL,ATL,6.768459961920814,11.805418853284118,0.5733350121701031,0.6320379955944502,1,1,3.0,5.768459961920814,1,0.8274556018148693,0.6867782026487815,3.768459961920814,3.768459961920814,HOME,0.6867782026487815,1
2020,2,CHI,NYG,6.30581011,11.805418853284118,0.5341453944879696,0.6233166336215514,4,1,4.5,2.3058101100000004,1,0.9153262789141919,0.7048589317863995,1.8058101100000004,1.8058101100000004,HOME,0.7048589317863995,1
2020,2,CLE,CIN,0.2236687903510108,11.805418853284118,0.0189462816297101,0.5044460684298416,5,1,6.0,-4.77633120964899,1,0.5271874609192425,0.6217614490947093,-5.77633120964899,5.77633120964899,HOME,0.6217614490947093,1
2020,2,PHI,LA,-2.020333903,11.805418853284118,-0.171136148,0.459906879457176,-18,0,2.0,15.979666096999999,0,-0.0017224211400464972,0.499595796176555,-4.020333903,4.020333903,AWAY,0.5004042038234451,1
2020,3,BAL,KC,5.870503273943812,11.780969492700624,0.49830392,0.6152847668799908,-14,0,3.5,19.87050327394381,0,0.7953932212242537,0.6800642121824274,2.370503273943812,2.370503273943812,HOME,0.6800642121824274,0
2020,3,NO,GB,3.263908791022668,11.780969492700624,0.2770492524443726,0.5647290307683899,-7,0,3.5,10.263908791022669,0,0.5741385541498534,0.6322161253300174,-0.23609120897733193,0.23609120897733193,HOME,0.6322161253300174,0
2020,3,SEA,DAL,-0.079718943,11.780969492700624,-0.006766756,0.4984120365560013,7,1,5.5,-7.079718943,1,0.46008786122045003,0.6066660046188695,-5.579718943,5.579718943,HOME,0.6066660046188695,1
2020,3,DEN,TB,-7.4810477,11.780969492700624,-0.635011211,0.354374776130369,-18,0,-6.0,10.518952299999999,0,-1.1443071564146508,0.2504348849549163,-1.4810477000000004,1.4810477000000004,AWAY,0.7495651150450837,1
2020,3,ARI,DET,3.6505303221807752,11.780969492700624,0.3098667155061057,0.57231636,-3,0,4.5,6.650530322180775,1,0.6918386748417238,0.6579827584375111,-0.8494696778192248,0.8494696778192248,HOME,0.6579827584375111,1
2020,3,LAC,CAR,6.010362335975397,11.780969492700624,0.5101755283976721,0.6179508006331937,-5,0,6.0,11.010362335975397,1,1.0194714741784963,0.7256432738784261,0.010362335975396597,0.010362335975396597,HOME,0.7256432738784261,1
2020,3,IND,NYJ,8.558083433,11.780969492700624,0.7264328660540049,0.665424481,29,1,12.5,-20.441916567,1,1.7874660863902063,0.8534741656765595,-3.941916567,3.941916567,HOME,0.8534741656765595,1
2020,3,PIT,HOU,3.2546765173668266,11.780969492700624,0.2762655925204961,0.5645475469918457,7,1,4.0,-3.7453234826331734,1,0.6157962230410455,0.6414110664402441,-0.7453234826331734,0.7453234826331734,HOME,0.6414110664402441,1
2020,3,PHI,CIN,1.7034170665841872,11.780969492700624,0.1445905676641984,0.5338904816447568,0,0,5.5,1.7034170665841872,1,0.6114451846299539,0.6404543958447908,-3.796582933415813,3.796582933415813,HOME,0.6404543958447908,1
2020,3,NE,LV,0.932419625,11.780969492700624,0.079146256,0.5185666970512367,16,1,7.0,-15.067580375,1,0.6733248592074574,0.6539745767768027,-6.067580375,6.067580375,HOME,0.6539745767768027,1
2020,3,MIN,TEN,0.8287592290339161,11.780969492700624,0.070347286,0.5165038230919784,-1,0,-3.0,1.828759229033916,0,-0.18430068699450958,0.45683437435326535,3.828759229033916,3.828759229033916,AWAY,0.5431656256467347,1
2020,3,CLE,WAS,6.233317932,11.780969492700624,0.5291005919127585,0.6221892554993199,14,1,7.5,-7.766682068,1,1.165720524147782,0.7535545090446768,-1.2666820679999997,1.2666820679999997,HOME,0.7535545090446768,1
2020,3,BUF,LA,-0.102066799,11.780969492700624,-0.008663701,0.4979668813241649,3,1,1.5,-3.102066799,1,0.118660285290285,0.5278236431969933,-1.602066799,1.602066799,HOME,0.5278236431969933,1
2020,3,ATL,CHI,2.8970662104535,11.780969492700624,0.2459106792737638,0.5575077098686271,-4,0,2.5,6.8970662104535005,0,0.4581173233491073,0.6062201340598212,0.3970662104535001,0.3970662104535001,HOME,0.6062201340598212,0
2020,3,JAX,MIA,4.844791955975413,11.780969492700624,0.4112388168883045,0.5955731843488914,-18,0,3.0,22.844791955975413,0,0.6658867897787165,0.6523593572648827,1.8447919559754133,1.8447919559754133,HOME,0.6523593572648827,0
2020,3,NYG,SF,-7.691954851,11.780969492700624,-0.65291357,0.3504644666286599,-27,0,-3.0,19.308045149,0,-0.9075615430143192,0.2967192921545634,-4.691954851,4.691954851,AWAY,0.7032807078454366,1
2020,4,GB,ATL,7.640992282819121,12.126695025260716,0.630096846,0.6445490954951719,14,1,5.0,-6.359007717180879,1,1.0424103398730724,0.7301221801314967,2.640992282819121,2.640992282819121,HOME,0.7301221801314967,1
2020,4,KC,NE,6.624286497335687,12.126695025260716,0.5462565425729645,0.626018845,16,1,7.0,-9.375713502664313,1,1.1234954345726835,0.7456552567993535,-0.375713502664313,0.375713502664313,HOME,0.7456552567993535,1
2020,4,SF,PHI,7.113534794503018,12.126695025260716,0.5866012775686243,0.6349752082383714,-5,0,8.5,12.113534794503018,1,1.2875342178539975,0.7755868071242288,-1.3864652054969824,1.3864652054969824,HOME,0.7755868071242288,1
2020,4,LV,BUF,-1.886518853,12.126695025260716,-0.155567436,0.4635435784537626,-7,0,-3.0,5.113481147,0,-0.40295553263449396,0.4063157241315389,1.113481147,1.113481147,AWAY,0.5936842758684611,1
2020,4,CHI,IND,-6.095270163,12.126695025260716,-0.502632428,0.3837425312681171,-8,0,-3.5,1.9047298369999996,0,-0.7912518739040119,0.32080738166817524,-2.5952701630000004,2.5952701630000004,AWAY,0.6791926183318248,1
2020,4,LA,NYG,11.504299302024824,12.126695025260716,0.948675569,0.711592985,8,1,13.5,3.5042993020248243,1,2.0619220034757366,0.8874150728570407,-1.9957006979751757,1.9957006979751757,HOME,0.8874150728570407,1
2020,4,WAS,BAL,-18.95083272,12.126695025260716,-1.562736812,0.1789805952119798,-14,0,-14.5,-4.950832720000001,0,-2.758445945108678,0.05233583796291719,-4.450832720000001,4.450832720000001,AWAY,0.9476641620370828,1
2020,4,HOU,MIN,-1.409094269,12.126695025260716,-0.116197716,0.4727528754980622,-8,0,3.5,6.590905731,0,0.17242172963404323,0.540393274308795,-4.909094269,4.909094269,HOME,0.540393274308795,0
2020,4,MIA,SEA,-7.342212958,12.126695025260716,-0.605458696,0.3608633030558628,-8,0,-4.5,0.6577870419999998,0,-0.9765408409572336,0.28283647025387654,-2.842212958,2.842212958,AWAY,0.7171635297461234,1
2020,4,DET,NO,-7.270696993,12.126695025260716,-0.599561297,0.3621630093812819,-6,0,-3.0,-1.2706969929999996,0,-0.8469493931863094,0.3091695941814202,-4.270696993,4.270696993,AWAY,0.6908304058185798,1
2020,4,DAL,CLE,5.8759136751066725,12.126695025260716,0.4845436999006532,0.6121877759985144,-11,0,3.5,16.875913675106673,0,0.7731631459005128,0.675374100588986,2.3759136751066725,2.3759136751066725,HOME,0.675374100588986,0
2020,4,CIN,JAX,3.381073819769023,12.126695025260716,0.2788124722132469,0.5651373158739339,8,1,1.0,-4.618926180230977,1,0.3612751710703496,0.584147286170274,2.381073819769023,2.381073819769023,HOME,0.584147286170274,1
2020,4,CAR,ARI,-2.118180336,12.126695025260716,-0.174670867,0.459081659437095,10,1,-3.0,-12.118180336,1,-0.4220589637439128,0.4019627627536622,0.881819664,0.881819664,AWAY,0.5980372372463378,0
2020,4,NYJ,DEN,-4.65366628,12.126695025260716,-0.383753881,0.4107027650241228,-9,0,1.0,4.34633372,0,-0.30129118217199075,0.429663823943854,-5.65366628,5.65366628,AWAY,0.5703361760561461,1
2020,4,TB,LAC,7.645187736,12.126695025260716,0.6304428139905525,0.6446248921386679,7,1,7.5,0.6451877359999996,1,1.2489130554080532,0.7687251039799502,0.14518773599999957,0.14518773599999957,HOME,0.7687251039799502,1
2020,5,TEN,BUF,-1.096774825,12.068836286738891,-0.090876601,0.4786839652963388,26,1,-3.0,-27.096774825,1,-0.3394506916546289,0.42086664935641377,1.903225175,1.903225175,AWAY,0.5791333506435863,0
2020,5,NO,LAC,5.923290050903372,12.068836286738891,0.4907921451724238,0.6135950015138343,3,1,7.0,2.923290050903372,1,1.0707983556876437,0.7356139037850451,-1.076709949096628,1.076709949096628,HOME,0.7356139037850451,1
2020,5,SEA,MIN,1.4991519118437515,12.068836286738891,0.1242167741964487,0.5291242718816072,1,1,6.5,0.4991519118437515,1,0.662793969674867,0.651686916585954,-5.000848088156248,5.000848088156248,HOME,0.651686916585954,1
2020,5,DAL,NYG,9.162321498782218,12.068836286738891,0.7591719102901145,0.6724078379637396,3,1,7.5,6.162321498782218,1,1.380607135842136,0.7916391401288286,1.6623214987822177,1.6623214987822177,HOME,0.7916391401288286,1
2020,5,CLE,IND,-4.295407451,12.068836286738891,-0.355909,0.417084296893064,9,1,1.0,-13.295407450999999,1,-0.2730509696797328,0.43619705286883437,-5.295407451,5.295407451,AWAY,0.5638029471311656,0
2020,5,SF,MIA,12.715000926300757,12.068836286738891,1.0535399291373155,0.7322820120289918,-26,0,8.5,38.71500092630076,0,1.7578331847629396,0.8494364811809068,4.215000926300757,4.215000926300757,HOME,0.8494364811809068,0
2020,5,WAS,LA,-6.966572382,12.068836286738891,-0.577236464,0.3670973943355271,-20,0,-7.0,13.033427618000001,0,-1.1572426744529065,0.24802086332387308,0.03342761800000016,0.03342761800000016,AWAY,0.7519791366761269,1
2020,5,PIT,PHI,3.713186974270469,12.068836286738891,0.3076673579830127,0.5718086762699182,9,1,7.5,-5.286813025729531,1,0.9291025835350339,0.7076494841889792,-3.786813025729531,3.786813025729531,HOME,0.7076494841889792,1
2020,5,KC,LV,10.923460850063746,12.068836286738891,0.9050964476224048,0.702778857,-8,0,11.0,18.923460850063748,1,1.816534778432036,0.8573637261870546,-0.07653914993625399,0.07653914993625399,HOME,0.8573637261870546,1
2020,5,HOU,JAX,4.746666200470995,12.068836286738891,0.3932994107879796,0.5914795549053626,16,1,6.5,-11.253333799529006,1,0.9318766062663979,0.7082099076410147,-1.7533337995290053,1.7533337995290053,HOME,0.7082099076410147,1
2020,5,BAL,CIN,13.482879381195255,12.068836286738891,1.1171648252458355,0.7444596220676203,24,1,12.5,-10.517120618804745,1,2.152890201165871,0.8973161181661703,0.9828793811952554,0.9828793811952554,HOME,0.8973161181661703,1
2020,5,ATL,CAR,1.4478702544650086,12.068836286738891,0.1199676770871366,0.5281296966232365,-7,0,2.5,8.447870254465009,0,0.32711275227114367,0.576293098872747,-1.0521297455349914,1.0521297455349914,HOME,0.576293098872747,0
2020,5,CHI,TB,-8.420477553,12.068836286738891,-0.697704182,0.340751056573522,1,1,-3.5,-9.420477553,0,-0.9877072875781813,0.28061878218823244,-4.920477553,4.920477553,AWAY,0.7193812178117676,1
2020,5,NYJ,ARI,-4.189230571,12.068836286738891,-0.347111393,0.4191051805237579,-20,0,-7.0,15.810769429,0,-0.927117603152394,0.2927518395218738,2.8107694289999996,2.8107694289999996,AWAY,0.7072481604781262,1
2020,6,TEN,HOU,4.211674628583475,12.764794089912453,0.3299445802977588,0.576945355,6,1,4.0,-1.7883253714165246,1,0.6433064701821442,0.6474390485191702,0.2116746285834754,0.2116746285834754,HOME,0.6474390485191702,1
2020,6,BUF,KC,-5.906711579,12.764794089912453,-0.462734576,0.3927353475195774,-9,0,-5.5,3.0932884209999996,0,-0.8936071744403855,0.2995652604718174,-0.40671157900000043,0.40671157900000043,AWAY,0.7004347395281826,1
2020,6,SF,LA,1.2041105083544068,12.764794089912453,0.094330586,0.522125386,8,1,-2.0,-6.795889491645593,1,-0.06235035881029647,0.48537140073795065,3.2041105083544066,3.2041105083544066,AWAY,0.5146285992620494,0
2020,6,DAL,ARI,-1.964267117,12.764794089912453,-0.153881614,0.4639375583780206,-28,0,1.0,26.035732883,0,-0.07554114153412195,0.4822784467705838,-2.964267117,2.964267117,AWAY,0.5177215532294162,1
2020,6,MIA,NYJ,5.265227054,12.764794089912453,0.4124803750797176,0.5958561168081052,24,1,9.5,-18.734772946,1,1.1567148635533742,0.7518808803521391,-4.234772946,4.234772946,HOME,0.7518808803521391,1
2020,6,PIT,CLE,3.127964559039928,12.764794089912453,0.2450462214280326,0.5573069498616977,31,1,3.0,-27.872035440960072,1,0.4800676388413216,0.6111788050768471,0.1279645590399281,0.1279645590399281,HOME,0.6111788050768471,1
2020,6,TB,GB,1.41745816881611,12.764794089912453,0.1110443426530691,0.5260404709139261,28,1,-3.0,-26.58254183118389,1,-0.12397707476021995,0.47093182917442333,4.41745816881611,4.41745816881611,AWAY,0.5290681708255767,0
2020,6,NYG,WAS,1.1021995685486758,12.764794089912453,0.086346835,0.5202544690779356,1,1,2.0,0.10219956854867585,1,0.24302777989973454,0.5568381337245136,-0.8978004314513242,0.8978004314513242,HOME,0.5568381337245136,1
2020,6,CAR,CHI,0.5872953959130656,12.764794089912453,0.046008999,0.5107957025975739,-7,0,2.0,7.587295395913065,0,0.20268994373812185,0.5474531840776515,-1.4127046040869344,1.4127046040869344,HOME,0.5474531840776515,0
2020,6,IND,CIN,6.426900311480172,12.764794089912453,0.5034864069259931,0.6164492885176696,4,1,7.5,2.426900311480172,1,1.0910399504592156,0.7394946458424803,-1.0730996885198278,1.0730996885198278,HOME,0.7394946458424803,1
2020,6,PHI,BAL,-12.11218692,12.764794089912453,-0.948874446,0.2883670749116291,-2,0,-10.5,-10.11218692,0,-1.771449406917545,0.14869910239420125,-1.6121869199999992,1.6121869199999992,AWAY,0.8513008976057987,1
2020,6,MIN,ATL,5.448068508154711,12.764794089912453,0.4268042609837412,0.5991166536355156,-17,0,3.5,22.448068508154712,0,0.7009959146325785,0.6599587443818173,1.9480685081547113,1.9480685081547113,HOME,0.6599587443818173,0
2020,6,NE,DEN,6.766480582964811,12.764794089912453,0.5300892858359629,0.6224102844399246,-6,0,7.0,12.76648058296481,1,1.0784725931336372,0.7370886738481628,-0.23351941703518886,0.23351941703518886,HOME,0.7370886738481628,1
2020,6,JAX,DET,-2.668426035,12.764794089912453,-0.209045756,0.4510661825394998,-18,0,-3.0,15.331573965,0,-0.44406717374936333,0.3969629760207977,0.331573965,0.331573965,AWAY,0.6030370239792022,1
2020,7,LA,CHI,5.712388123502009,13.342823087266025,0.4281243996222759,0.5994168124689285,14,1,6.5,-8.28761187649799,1,0.9152776772673492,0.7048490652744571,-0.7876118764979907,0.7876118764979907,HOME,0.7048490652744571,1
2020,7,ARI,SEA,-1.103250219,13.342823087266025,-0.082684917,0.4806038187889077,3,1,-3.5,-4.1032502189999995,0,-0.34499822030865407,0.4195909139849946,2.396749781,2.396749781,AWAY,0.5804090860150054,1
2020,7,NE,SF,-2.083190435,13.342823087266025,-0.156128161,0.4634125437769328,-27,0,3.0,24.916809565,0,0.06871181301016982,0.516120344402279,-5.083190435000001,5.083190435000001,HOME,0.516120344402279,0
2020,7,LAC,JAX,7.467226336151038,13.342823087266025,0.5596436591651677,0.628998552,10,1,8.0,-2.532773663848962,1,1.1592169239591041,0.7523464752671192,-0.5327736638489622,0.5327736638489622,HOME,0.7523464752671192,1
2020,7,DEN,KC,-10.49409874,13.342823087266025,-0.786497631,0.3218091853845812,-27,0,-7.0,16.50590126,0,-1.3111242370211609,0.2202795143453088,-3.49409874,3.49409874,AWAY,0.7797204856546912,1
2020,7,WAS,DAL,-0.485400114,13.342823087266025,-0.036379116,0.4914634940995057,22,1,-1.0,-22.485400114,1,-0.11132577448453315,0.47389362603780094,0.5145998860000001,0.5145998860000001,AWAY,0.5261063739621991,0
2020,7,LV,TB,-5.57602473,13.342823087266025,-0.417904419,0.4029084148521158,-25,0,-3.5,19.42397527,0,-0.6802177223395757,0.3445310945175698,-2.0760247300000003,2.0760247300000003,AWAY,0.6554689054824302,1
2020,7,NYJ,BUF,-8.706372862,13.342823087266025,-0.65251355,0.3505516696648366,-8,0,-9.5,-0.7063728620000003,0,-1.364506802115633,0.2110882235932926,0.7936271379999997,0.7936271379999997,AWAY,0.7889117764067074,1
2020,7,NO,CAR,8.486828791516755,13.342823087266025,0.6360594557846099,0.6458546144615046,3,1,7.0,5.486828791516755,1,1.160686062479304,0.7526196417311419,1.4868287915167553,1.4868287915167553,HOME,0.7526196417311419,1
2020,7,HOU,GB,-3.408397688,13.342823087266025,-0.255448016,0.4402783490257962,-15,0,-2.5,11.591602312,0,-0.4428146614368882,0.3972470739849957,-0.908397688,0.908397688,AWAY,0.6027529260150043,1
2020,7,CIN,CLE,0.2886018739367675,13.342823087266025,0.0216297459727394,0.5050757572771951,-3,0,-4.5,3.2886018739367673,0,-0.3156302154738498,0.4263538041247816,4.788601873936767,4.788601873936767,AWAY,0.5736461958752184,1
2020,7,ATL,DET,0.1296980596510004,13.342823087266025,0.009720436,0.5022811010744161,-1,0,1.0,1.1296980596510005,0,0.08466709423204068,0.519860779411462,-0.8703019403489995,0.8703019403489995,HOME,0.519860779411462,0
2020,7,PHI,NYG,5.837127178182336,13.342823087266025,0.4374731749050251,0.6015407463704402,1,1,5.0,4.837127178182336,1,0.8122064654012352,0.6835925114803657,0.8371271781823362,0.8371271781823362,HOME,0.6835925114803657,1
2020,7,TEN,PIT,0.0231408111060766,13.342823087266025,0.001734326,0.5004069976659632,-3,0,1.0,3.0231408111060767,0,0.07668098455734831,0.5179887744346023,-0.9768591888939234,0.9768591888939234,HOME,0.5179887744346023,0
2020,8,NYG,TB,-13.64573386,13.43040296324301,-1.016033093,0.2750312328602651,-2,0,-13.0,-11.64573386,0,-1.983986179188023,0.12159494900741902,-0.64573386,0.64573386,AWAY,0.8784050509925809,1
2020,8,PHI,DAL,4.177163504942875,13.43040296324301,0.3110229466960256,0.5725832086273883,14,1,10.0,-9.822836495057125,1,1.0556022439344253,0.7326812705629346,-5.822836495057125,5.822836495057125,HOME,0.7326812705629346,1
2020,8,SEA,SF,0.4377366252140086,13.43040296324301,0.032592963,0.5076481849374797,10,1,1.0,-9.562263374785992,1,0.10705089260157549,0.5251052465472155,-0.5622633747859914,0.5622633747859914,HOME,0.5251052465472155,1
2020,8,CHI,NO,-6.395244887,13.43040296324301,-0.476176694,0.3896988818032439,-3,0,-5.5,-3.3952448869999996,0,-0.8856953078441127,0.30118434705607555,-0.8952448869999996,0.8952448869999996,AWAY,0.6988156529439244,1
2020,8,DEN,LAC,-3.585788052,13.43040296324301,-0.266990355,0.4376014801279045,1,1,-3.0,-4.585788052,0,-0.49036414395192085,0.3865013421264032,-0.5857880519999998,0.5857880519999998,AWAY,0.6134986578735968,1
2020,8,MIA,LA,-0.820380042,13.43040296324301,-0.0610838,0.4856684308325535,11,1,-3.5,-11.820380042,1,-0.32168655354751674,0.4249573028449682,2.679619958,2.679619958,AWAY,0.5750426971550318,0
2020,8,KC,NYJ,17.623612327913566,13.43040296324301,1.3122176881919878,0.7799110264596041,26,1,20.0,-8.376387672086434,1,2.801376282668787,0.9503101605829467,-2.376387672086434,2.376387672086434,HOME,0.9503101605829467,1
2020,8,GB,MIN,4.322850397402018,13.43040296324301,0.3218704910964331,0.5750850957730229,-6,0,5.5,10.322850397402018,0,0.7313891045775529,0.6664854239112763,-1.1771496025979822,1.1771496025979822,HOME,0.6664854239112763,0
2020,8,CLE,LV,-0.583183434,13.43040296324301,-0.043422631,0.4898110352973443,-10,0,1.0,9.416816566,0,0.031035298578960306,0.5072827088678403,-1.583183434,1.583183434,HOME,0.5072827088678403,0
2020,8,CIN,TEN,-4.620236196,13.43040296324301,-0.344013222,0.4198173674677191,11,1,-7.5,-15.620236196,1,-0.9024476949181094,0.29776081492546214,2.8797638040000004,2.8797638040000004,AWAY,0.7022391850745379,0
2020,8,BUF,NE,1.957321856938908,13.43040296324301,0.1457381332708931,0.5341588030450735,3,1,4.0,-1.042678143061092,1,0.443569852166253,0.6029242267945362,-2.0426781430610923,2.0426781430610923,HOME,0.6029242267945362,1
2020,8,BAL,PIT,7.206995200526698,13.43040296324301,0.5366179421608688,0.623868799,-4,0,4.0,11.206995200526698,0,0.8344496610562286,0.6882346981178262,3.2069952005266984,3.2069952005266984,HOME,0.6882346981178262,0
2020,8,CAR,ATL,0.1200985787537398,13.43040296324301,0.008942292,0.5020984951330539,-8,0,1.5,8.12009857875374,0,0.12062918612253896,0.5282845460330958,-1.3799014212462601,1.3799014212462601,HOME,0.5282845460330958,0
2020,8,DET,IND,-3.377150142,13.43040296324301,-0.251455608,0.4412049000092328,-20,0,-3.5,16.622849858,0,-0.512058361973332,0.3816268769734643,0.12284985799999992,0.12284985799999992,AWAY,0.6183731230265357,1
2020,9,NYJ,NE,-8.355039555,13.454814708394208,-0.620970243,0.3574524669682568,-3,0,-9.5,-5.355039554999999,0,-1.3270371938946564,0.21751592067998549,1.1449604450000006,1.1449604450000006,AWAY,0.7824840793200145,1
2020,9,TB,NO,3.953024543835298,13.454814708394208,0.2937999987000252,0.5686049289317887,-35,0,3.0,38.9530245438353,0,0.5167685096025466,0.619428998193192,0.9530245438352982,0.9530245438352982,HOME,0.619428998193192,0
