season,week,home_team,away_team,model_spread,sigma,z,p_home_win,actual_margin,home_win,vegas_spread_home,z_cover,p_home_cover,home_cover,edge_pts,abs_edge_pts,p_best,side,ev_per_unit,kelly_raw,kelly_capped,stake_frac,win,bankroll,p_home_cover_cal
2020,6,TB,GB,1.41745816881611,12.764794089912453,0.1110443426530691,0.5260404709139261,28,1,-3.0,-0.1239770747602199,0.4709318291744233,1,4.41745816881611,4.41745816881611,0.5290681708255767,AWAY,0.0100392352124645,0.0110431587337109,0.0110431587337109,0.0027607896834277,0,143.5386420950474,0.3373493975903614
2020,6,CAR,CHI,0.5872953959130656,12.764794089912453,0.046008999,0.5107957025975739,-7,0,2.0,0.2026899437381218,0.5474531840776515,0,-1.4127046040869344,1.4127046040869344,0.5474531840776515,HOME,0.0451378968755165,0.0496516865630682,0.0496516865630682,0.012412921640767,0,141.75690817829948,0.5714285714285714
2020,6,IND,CIN,6.426900311480172,12.764794089912453,0.5034864069259931,0.6164492885176696,4,1,7.5,1.0910399504592156,0.7394946458424803,1,-1.0730996885198278,1.0730996885198278,0.7394946458424803,HOME,0.4117625056992805,0.4529387562692086,0.05,0.0125,1,143.36778213487108,0.8780487804878049
2020,6,PHI,BAL,-12.11218692,12.764794089912453,-0.948874446,0.2883670749116291,-2,0,-10.5,-1.771449406917545,0.1486991023942012,0,-1.6121869199999992,1.6121869199999992,0.8513008976057987,AWAY,0.6252108045201612,0.6877318849721773,0.05,0.0125,1,144.9969614773128,0.11627906976744186
2020,6,MIN,ATL,5.448068508154711,12.764794089912453,0.4268042609837412,0.5991166536355156,-17,0,3.5,0.7009959146325785,0.6599587443818173,0,1.9480685081547116,1.9480685081547116,0.6599587443818173,HOME,0.2599212392743785,0.2859133632018164,0.05,0.0125,0,143.18449945884635,0.7419354838709677
2020,7,ARI,SEA,-1.103250219,13.342823087266025,-0.082684917,0.4806038187889077,3,1,-3.5,-0.344998220308654,0.4195909139849946,0,2.396749781,2.396749781,0.5804090860150054,AWAY,0.1080537096650102,0.1188590806315113,0.05,0.0125,1,144.811596043606,0.2
2020,7,NE,SF,-2.083190435,13.342823087266025,-0.156128161,0.4634125437769328,-27,0,3.0,0.0687118130101698,0.516120344402279,0,-5.083190435000001,5.083190435000001,0.516120344402279,HOME,-0.01467934250474,-0.016147276755214,0.0,0.0,0,144.811596043606,0.5263157894736842
2020,7,DEN,KC,-10.49409874,13.342823087266025,-0.786497631,0.3218091853845812,-27,0,-7.0,-1.3111242370211609,0.2202795143453088,0,-3.49409874,3.49409874,0.7797204856546912,AWAY,0.4885572907953195,0.5374130198748515,0.05,0.0125,1,146.45718236228333,0.11904761904761904
2020,7,LV,TB,-5.57602473,13.342823087266025,-0.417904419,0.4029084148521158,-25,0,-3.5,-0.6802177223395757,0.3445310945175698,0,-2.0760247300000003,2.0760247300000003,0.6554689054824302,AWAY,0.2513497286482757,0.2764847015131033,0.05,0.0125,1,148.1214685254911,0.16783216783216784
2020,7,NO,CAR,8.486828791516755,13.342823087266025,0.6360594557846099,0.6458546144615046,3,1,7.0,1.160686062479304,0.7526196417311419,1,1.4868287915167553,1.4868287915167553,0.7526196417311419,HOME,0.43681931603218,0.4805012476353981,0.05,0.0125,1,149.8046670314626,0.8780487804878049
2020,7,CIN,CLE,0.2886018739367675,13.342823087266025,0.0216297459727394,0.5050757572771951,-3,0,-4.5,-0.3156302154738498,0.4263538041247816,0,4.788601873936767,4.788601873936767,0.5736461958752184,AWAY,0.0951427375799622,0.1046570113379585,0.05,0.0125,1,151.50699279318377,0.23529411764705882
2020,8,PHI,DAL,4.177163504942875,13.43040296324301,0.3110229466960256,0.5725832086273883,14,1,10.0,1.0556022439344253,0.7326812705629346,1,-5.822836495057125,5.822836495057125,0.7326812705629346,HOME,0.3987551528928752,0.4386306681821627,0.05,0.0125,1,153.22866316583358,0.8518518518518519
2020,8,MIA,LA,-0.820380042,13.43040296324301,-0.0610838,0.4856684308325535,11,1,-3.5,-0.3216865535475167,0.4249573028449682,1,2.679619958,2.679619958,0.5750426971550318,AWAY,0.0978087854777879,0.1075896640255667,0.05,0.0125,0,151.31330487626067,0.23529411764705882
2020,8,KC,NYJ,17.623612327913566,13.43040296324301,1.3122176881919878,0.7799110264596041,26,1,20.0,2.801376282668787,0.9503101605829468,1,-2.376387672086434,2.376387672086434,0.9503101605829468,HOME,0.8142284883856254,0.895651337224188,0.05,0.0125,1,153.03277424985455,1.0
2020,8,GB,MIN,4.322850397402018,13.43040296324301,0.3218704910964331,0.5750850957730229,-6,0,5.5,0.7313891045775529,0.6664854239112763,0,-1.1771496025979822,1.1771496025979822,0.6664854239112763,HOME,0.2723812638306183,0.2996193902136801,0.05,0.0125,0,151.11986457173137,0.7419354838709677
2020,8,CLE,LV,-0.583183434,13.43040296324301,-0.043422631,0.4898110352973443,-10,0,1.0,0.0310352985789603,0.5072827088678403,0,-1.583183434,1.583183434,0.5072827088678403,HOME,-0.0315511921613957,-0.0347063113775353,0.0,0.0,0,151.11986457173137,0.5178571428571429
2020,8,CIN,TEN,-4.620236196,13.43040296324301,-0.344013222,0.4198173674677191,11,1,-7.5,-0.9024476949181094,0.2977608149254621,1,2.8797638040000004,2.8797638040000004,0.7022391850745379,AWAY,0.3406384442332086,0.3747022886565295,0.05,0.0125,0,149.23086626458473,0.16783216783216784
2020,8,BUF,NE,1.957321856938908,13.43040296324301,0.1457381332708931,0.5341588030450735,3,1,4.0,0.443569852166253,0.6029242267945362,1,-2.0426781430610923,2.0426781430610923,0.6029242267945362,HOME,0.1510371602441145,0.1661408762685259,0.05,0.0125,1,150.92667156304591,0.7284768211920529
2020,8,BAL,PIT,7.206995200526698,13.43040296324301,0.5366179421608688,0.623868799,-4,0,4.0,0.8344496610562286,0.6882346981178262,0,3.2069952005266984,3.2069952005266984,0.6882346981178262,HOME,0.3139026054976682,0.3452928660474351,0.05,0.0125,0,149.04008816850785,0.75
2020,8,CAR,ATL,0.1200985787537398,13.43040296324301,0.008942292,0.5020984951330539,-8,0,1.5,0.1206291861225389,0.5282845460330958,0,-1.37990142124626,1.37990142124626,0.5282845460330958,HOME,0.008543224245001,0.0093975466695012,0.0093975466695012,0.0023493866673753,0,148.68993537246033,0.5333333333333333
2020,9,NYJ,NE,-8.355039555,13.454814708394208,-0.620970243,0.3574524669682568,-3,0,-9.5,-1.3270371938946564,0.2175159206799854,0,1.1449604450000006,1.1449604450000006,0.7824840793200145,AWAY,0.4938332423382094,0.5432165665720304,0.05,0.0125,1,150.37959372896557,0.11904761904761904
2020,9,DAL,PIT,-9.769884703,13.454814708394208,-0.726125548,0.3346413473425493,-5,0,-14.0,-1.766645265517511,0.1493551451391346,0,4.230115296999999,4.230115296999999,0.8506448548608654,AWAY,0.6239583592798339,0.6863541952078173,0.05,0.0125,1,152.0884527486129,0.11627906976744186
2020,9,ARI,MIA,-1.574177228,13.454814708394208,-0.116997317,0.4725656723887058,-3,0,6.0,0.3289397043304365,0.5767139256778053,1,-7.574177228,7.574177228,0.5767139256778053,HOME,0.1009993126576282,0.1110992439233911,0.05,0.0125,1,153.81673062075623,0.7284768211920529
2020,9,LAC,LV,0.9058320692173736,13.454814708394208,0.067324009,0.5157949263891359,-5,0,-1.0,-0.0069988277671246,0.4983575762222831,0,1.9058320692173736,1.9058320692173736,0.5016424237777168,AWAY,-0.0423190091516315,-0.0465509100667946,0.0,0.0,1,153.81673062075623,0.5178571428571429
2020,9,WAS,NYG,1.9550172302508968,13.454814708394208,0.1453024268726048,0.5340569289043401,-3,0,3.0,0.3682709377751262,0.5857516336160687,0,-1.0449827697491032,1.0449827697491032,0.5857516336160687,HOME,0.1182531187215857,0.1300784305937443,0.05,0.0125,0,151.89402148799678,0.7284768211920529
2020,9,TEN,CHI,4.367214781057548,13.454814708394208,0.3245837921746276,0.5757104254542955,7,1,6.5,0.8076822324634241,0.6826447149969062,1,-2.132785218942452,2.132785218942452,0.6826447149969062,HOME,0.3032308195395481,0.3335539014935029,0.05,0.0125,1,153.62008991399674,0.75
2020,9,JAX,HOU,-4.689824081,13.454814708394208,-0.348561031,0.4187720382082844,-2,0,-7.0,-0.8688208893510022,0.3046506318121605,0,2.310175919,2.310175919,0.6953493681878394,AWAY,0.3274851574495117,0.3602336731944628,0.05,0.0125,1,155.36577275392852,0.16783216783216784
2020,9,IND,BAL,-5.187847116,13.454814708394208,-0.385575515,0.4102860832692135,-14,0,1.0,-0.311252678447313,0.4273637752019492,0,-6.187847116,6.187847116,0.5726362247980508,AWAY,0.0932146109780969,0.1025360720759066,0.05,0.0125,1,157.13129289885953,0.23529411764705882
2020,9,BUF,SEA,-0.245738816,13.454814708394208,-0.018264006,0.4957140329301357,10,1,-3.0,-0.2412325168606776,0.4435789124388411,1,2.754261184,2.754261184,0.5564210875611588,AWAY,0.0622584398894849,0.0684842838784334,0.05,0.0125,0,155.16715173762378,0.3373493975903614
2020,9,ATL,DEN,2.7003069497253462,13.454814708394208,0.2006944731866634,0.5469881873782353,7,1,4.5,0.5351472395404456,0.6235403943692668,1,-1.7996930502746538,1.7996930502746538,0.6235403943692668,HOME,0.1903952983413275,0.2094348281754602,0.05,0.0125,1,156.93041482555134,0.7284768211920529
2020,9,SF,GB,-1.201584997,13.454814708394208,-0.089305206,0.4790522102662263,-17,0,-6.0,-0.5352422276396765,0.376438392319435,0,4.798415003,4.798415003,0.623561607680565,AWAY,0.1904357964810786,0.2094793761291865,0.05,0.0125,1,158.71371499402352,0.16783216783216784
2020,9,KC,CAR,12.78365147614766,13.454814708394208,0.9501172445111548,0.711882455,2,1,10.0,1.6933456141862262,0.8403957355262401,1,2.7836514761476607,2.7836514761476607,0.8403957355262401,HOME,0.6043918587319129,0.6648310446051042,0.05,0.0125,1,160.51727993713743,0.9159663865546218
