season,week,home_team,away_team,model_spread,sigma,z,p_home_win,actual_margin,home_win,vegas_spread_home,z_cover,p_home_cover,home_cover,edge_pts,abs_edge_pts,p_best,side,ev_per_unit,kelly_raw,kelly_capped,stake_frac,win,bankroll
2020,1,ATL,SEA,-1.009189707,11.795317117007238,-0.085558506,0.479930293,-13,0,1.0,-0.0007790979173209076,0.49981716759475775,0,-2.009189707,2.009189707,0.5001828324052422,AWAY,-0.045105501771810386,-0.04961605194899143,0.0,0.0,1,104.53798192850424
2020,1,KC,HOU,8.483862939710837,11.795317117007238,0.7192568758900313,0.6638860326348047,14,1,9.5,1.5246612499956074,0.815103068936289,1,-1.0161370602891626,1.0161370602891626,0.815103068936289,HOME,0.5561058588783699,0.6117164447662069,0.05,0.0125,1,105.72591354132815
2020,2,TB,CAR,11.17324985060963,11.805418853284118,0.9464509467617384,0.7111460408084288,14,1,7.5,1.581752420873654,0.8239290148355041,1,3.673249850609629,3.673249850609629,0.8239290148355041,HOME,0.5729553919586896,0.6302509311545585,0.05,0.0125,1,106.92734437702507
2020,2,LV,NO,-6.724777469,11.805418853284118,-0.569634805,0.3687826347337554,10,1,-4.0,-0.908462258077061,0.2965360190161116,1,-2.724777469,2.724777469,0.7034639809838884,AWAY,0.34297669096924144,0.3772743600661656,0.05,0.0125,0,105.59075257231225
2020,2,SEA,NE,-0.004408177,11.805418853284118,-0.000373403,0.4999123728416509,5,1,4.0,0.33845405001352213,0.5789040698258228,1,-4.004408177,4.004408177,0.5789040698258228,HOME,0.10518049694020704,0.11569854663422774,0.05,0.0125,1,106.79064748790671
2020,2,HOU,BAL,-11.3459728,11.805418853284118,-0.961081766,0.285920509987798,-17,0,-7.5,-1.5963832401217417,0.17385280259482383,0,-3.8459728,3.8459728,0.8261471974051762,AWAY,0.5771901041371544,0.6349091145508698,0.05,0.0125,1,108.00417757299655
2020,2,ARI,WAS,5.985094779434517,11.805418853284118,0.5069786048099039,0.6172334045648162,15,1,7.5,1.1422800789218193,0.7491856971666337,1,-1.514905220565483,1.514905220565483,0.7491856971666337,HOME,0.4302636036817553,0.47328996404993084,0.05,0.0125,1,109.23149777268969
2020,2,NYJ,SF,-8.23169404,11.805418853284118,-0.697280981,0.340842353,-18,0,-7.0,-1.2902290235778238,0.22393876624542675,0,-1.2316940400000007,1.2316940400000007,0.7760612337545733,AWAY,0.4815714462587307,0.5297285908846038,0.05,0.0125,1,110.4727647928339
2020,2,MIA,BUF,-9.917441888,11.805418853284118,-0.840075393,0.3105958884857298,-3,0,-5.5,-1.305963141130826,0.22118014380902878,0,-4.417441888000001,4.417441888000001,0.7788198561909712,AWAY,0.48683790727367215,0.5355216980010394,0.05,0.0125,1,111.7281371200252
2020,2,IND,MIN,-0.317642771,11.805418853284118,-0.026906523,0.4936860579901436,17,1,3.5,0.26956749849792144,0.5629958189295619,1,-3.817642771,3.817642771,0.5629958189295619,HOME,0.07481019977461811,0.08229121975207992,0.05,0.0125,1,112.99777504184367
2020,2,GB,DET,5.861855075176044,11.805418853284118,0.4965393560386339,0.6148880256987995,21,1,7.0,1.0894873985430884,0.7391980307375199,1,-1.1381449248239557,1.1381449248239557,0.7391980307375199,HOME,0.4111962404989016,0.45231586454879175,0.05,0.0125,1,114.28184066731916
2020,2,DAL,ATL,6.768459961920814,11.805418853284118,0.5733350121701031,0.6320379955944502,1,1,3.0,0.8274556018148693,0.6867782026487815,1,3.768459961920814,3.768459961920814,0.6867782026487815,HOME,0.31112202323858296,0.34223422556244126,0.05,0.0125,1,115.58049794762961
2020,2,CHI,NYG,6.30581011,11.805418853284118,0.5341453944879696,0.6233166336215514,4,1,4.5,0.9153262789141919,0.7048589317863995,1,1.8058101100000004,1.8058101100000004,0.7048589317863995,HOME,0.34563977886494446,0.3802037567514389,0.05,0.0125,1,116.8939126970345
2020,2,CLE,CIN,0.2236687903510108,11.805418853284118,0.0189462816297101,0.5044460684298416,5,1,6.0,0.5271874609192425,0.6217614490947093,1,-5.77633120964899,5.77633120964899,0.6217614490947093,HOME,0.18699913008989955,0.2056990430988895,0.05,0.0125,1,118.22225261404625
2020,2,PHI,LA,-2.020333903,11.805418853284118,-0.171136148,0.459906879457176,-18,0,2.0,-0.0017224211400464972,0.499595796176555,0,-4.020333903,4.020333903,0.5004042038234451,AWAY,-0.04468288360978667,-0.049151171970765344,0.0,0.0,1,118.22225261404625
2020,3,BAL,KC,5.870503273943812,11.780969492700624,0.49830392,0.6152847668799908,-14,0,3.5,0.7953932212242537,0.6800642121824274,0,2.370503273943812,2.370503273943812,0.6800642121824274,HOME,0.29830440507554323,0.3281348455830976,0.05,0.0125,0,116.74447445637068
2020,3,SEA,DAL,-0.079718943,11.780969492700624,-0.006766756,0.4984120365560013,7,1,5.5,0.46008786122045003,0.6066660046188695,1,-5.579718943,5.579718943,0.6066660046188695,HOME,0.1581805542723873,0.17399860969962605,0.05,0.0125,1,118.07111621155671
2020,3,DEN,TB,-7.4810477,11.780969492700624,-0.635011211,0.354374776130369,-18,0,-6.0,-1.1443071564146508,0.2504348849549163,0,-1.4810477000000004,1.4810477000000004,0.7495651150450837,AWAY,0.4309879469042507,0.4740867415946758,0.05,0.0125,1,119.41283344123349
2020,3,IND,NYJ,8.558083433,11.780969492700624,0.7264328660540049,0.665424481,29,1,12.5,1.7874660863902063,0.8534741656765595,1,-3.941916567,3.941916567,0.8534741656765595,HOME,0.6293597708370682,0.692295747920775,0.05,0.0125,1,120.76979745761115
2020,3,PHI,CIN,1.7034170665841872,11.780969492700624,0.1445905676641984,0.5338904816447568,0,0,5.5,0.6114451846299539,0.6404543958447908,1,-3.796582933415813,3.796582933415813,0.6404543958447908,HOME,0.2226856647946006,0.24495423127406069,0.05,0.0125,1,122.14218151962946
2020,3,NE,LV,0.932419625,11.780969492700624,0.079146256,0.5185666970512367,16,1,7.0,0.6733248592074574,0.6539745767768027,1,-6.067580375,6.067580375,0.6539745767768027,HOME,0.2484969193011688,0.2733466112312857,0.05,0.0125,1,123.5301608550798
2020,3,MIN,TEN,0.8287592290339161,11.780969492700624,0.070347286,0.5165038230919784,-1,0,-3.0,-0.18430068699450958,0.45683437435326535,0,3.828759229033916,3.828759229033916,0.5431656256467347,AWAY,0.03695255805285702,0.04064781385814272,0.04064781385814272,0.01016195346453568,1,124.67134971514882
2020,3,CLE,WAS,6.233317932,11.780969492700624,0.5291005919127585,0.6221892554993199,14,1,7.5,1.165720524147782,0.7535545090446768,1,-1.2666820679999997,1.2666820679999997,0.7535545090446768,HOME,0.43860406272165564,0.4824644689938212,0.05,0.0125,1,126.08806959827551
2020,3,BUF,LA,-0.102066799,11.780969492700624,-0.008663701,0.4979668813241649,3,1,1.5,0.118660285290285,0.5278236431969933,1,-1.602066799,1.602066799,0.5278236431969933,HOME,0.007663318830623489,0.008429650713685838,0.008429650713685838,0.0021074126784214595,1,126.32963286779287
2020,3,JAX,MIA,4.844791955975413,11.780969492700624,0.4112388168883045,0.5955731843488914,-18,0,3.0,0.6658867897787165,0.6523593572648827,0,1.8447919559754133,1.8447919559754133,0.6523593572648827,HOME,0.2454133184147761,0.2699546502562537,0.05,0.0125,0,124.75051245694546
2020,3,NYG,SF,-7.691954851,11.780969492700624,-0.65291357,0.3504644666286599,-27,0,-3.0,-0.9075615430143192,0.2967192921545634,0,-4.691954851,4.691954851,0.7032807078454366,AWAY,0.34262680588674266,0.3768894864754169,0.05,0.0125,1,126.16813191668348
2020,4,GB,ATL,7.640992282819121,12.126695025260716,0.630096846,0.6445490954951719,14,1,5.0,1.0424103398730724,0.7301221801314967,1,2.640992282819121,2.640992282819121,0.7301221801314967,HOME,0.39386961661467546,0.433256578276143,0.05,0.0125,1,127.60186068846397
2020,4,SF,PHI,7.113534794503018,12.126695025260716,0.5866012775686243,0.6349752082383714,-5,0,8.5,1.2875342178539975,0.7755868071242288,1,-1.3864652054969824,1.3864652054969824,0.7755868071242288,HOME,0.4806657226917095,0.5287322949608805,0.05,0.0125,1,129.05188183265108
2020,4,LV,BUF,-1.886518853,12.126695025260716,-0.155567436,0.4635435784537626,-7,0,-3.0,-0.40295553263449396,0.4063157241315389,0,1.113481147,1.113481147,0.5936842758684611,AWAY,0.13339725393069835,0.1467369793237682,0.05,0.0125,1,130.5183804898403
2020,4,CHI,IND,-6.095270163,12.126695025260716,-0.502632428,0.3837425312681171,-8,0,-3.5,-0.7912518739040119,0.32080738166817524,0,-2.5952701630000004,2.5952701630000004,0.6791926183318248,AWAY,0.29664045317893817,0.326304498496832,0.05,0.0125,1,132.00154390449757
2020,4,LA,NYG,11.504299302024824,12.126695025260716,0.948675569,0.711592985,8,1,13.5,2.0619220034757366,0.8874150728570407,1,-1.9957006979751757,1.9957006979751757,0.8874150728570407,HOME,0.6941560481816231,0.7635716529997855,0.05,0.0125,1,133.50156144886685
2020,4,WAS,BAL,-18.95083272,12.126695025260716,-1.562736812,0.1789805952119798,-14,0,-14.5,-2.758445945108678,0.05233583796291719,0,-4.450832720000001,4.450832720000001,0.9476641620370828,AWAY,0.809177036616249,0.8900947402778738,0.05,0.0125,1,135.01862464714944
2020,4,HOU,MIN,-1.409094269,12.126695025260716,-0.116197716,0.4727528754980622,-8,0,3.5,0.17242172963404323,0.540393274308795,0,-4.909094269,4.909094269,0.540393274308795,HOME,0.03165988731679048,0.03482587604846953,0.03482587604846953,0.008706469012117383,0,133.8430891756003
2020,4,MIA,SEA,-7.342212958,12.126695025260716,-0.605458696,0.3608633030558628,-8,0,-4.5,-0.9765408409572336,0.28283647025387654,0,-2.842212958,2.842212958,0.7171635297461234,AWAY,0.3691303749698719,0.4060434124668591,0.05,0.0125,1,135.36403337077758
2020,4,DET,NO,-7.270696993,12.126695025260716,-0.599561297,0.3621630093812819,-6,0,-3.0,-0.8469493931863094,0.3091695941814202,0,-4.270696993,4.270696993,0.6908304058185798,AWAY,0.3188580474718341,0.35074385221901755,0.05,0.0125,1,136.90226102271822
2020,4,DAL,CLE,5.8759136751066725,12.126695025260716,0.4845436999006532,0.6121877759985144,-11,0,3.5,0.7731631459005128,0.675374100588986,0,2.3759136751066725,2.3759136751066725,0.675374100588986,HOME,0.2893505556698822,0.31828561123687044,0.05,0.0125,0,135.19098275993423
2020,4,CIN,JAX,3.381073819769023,12.126695025260716,0.2788124722132469,0.5651373158739339,8,1,1.0,0.3612751710703496,0.584147286170274,1,2.381073819769023,2.381073819769023,0.584147286170274,HOME,0.11519027359779577,0.12670930095757535,0.05,0.0125,1,136.72724392766077
2020,4,NYJ,DEN,-4.65366628,12.126695025260716,-0.383753881,0.4107027650241228,-9,0,1.0,-0.30129118217199075,0.429663823943854,0,-5.65366628,5.65366628,0.5703361760561461,AWAY,0.08882360883446061,0.09770596971790667,0.05,0.0125,1,138.28096260865692
2020,5,TEN,BUF,-1.096774825,12.068836286738891,-0.090876601,0.4786839652963388,26,1,-3.0,-0.3394506916546289,0.42086664935641377,1,1.903225175,1.903225175,0.5791333506435863,AWAY,0.10561821486502831,0.11618003635153115,0.05,0.0125,0,136.5524505760487
2020,5,NO,LAC,5.923290050903372,12.068836286738891,0.4907921451724238,0.6135950015138343,3,1,7.0,1.0707983556876437,0.7356139037850451,1,-1.076709949096628,1.076709949096628,0.7356139037850451,HOME,0.40435381631690426,0.4447891979485947,0.05,0.0125,1,138.10418296895836
2020,5,SEA,MIN,1.4991519118437515,12.068836286738891,0.1242167741964487,0.5291242718816072,1,1,6.5,0.662793969674867,0.651686916585954,1,-5.000848088156248,5.000848088156248,0.651686916585954,HOME,0.24412956802773034,0.2685425248305034,0.05,0.0125,1,139.6735486845147
2020,5,DAL,NYG,9.162321498782218,12.068836286738891,0.7591719102901145,0.6724078379637396,3,1,7.5,1.380607135842136,0.7916391401288286,1,1.6623214987822177,1.6623214987822177,0.7916391401288286,HOME,0.511311085700491,0.5624421942705401,0.05,0.0125,1,141.2607481013842
2020,5,CLE,IND,-4.295407451,12.068836286738891,-0.355909,0.417084296893064,9,1,1.0,-0.2730509696797328,0.43619705286883437,1,-5.295407451,5.295407451,0.5638029471311656,AWAY,0.07635108088677078,0.08398618897544786,0.05,0.0125,0,139.4949887501169
2020,5,SF,MIA,12.715000926300757,12.068836286738891,1.0535399291373155,0.7322820120289918,-26,0,8.5,1.7578331847629396,0.8494364811809068,0,4.215000926300757,4.215000926300757,0.8494364811809068,HOME,0.6216514640726402,0.6838166104799042,0.05,0.0125,0,137.75130139074045
2020,5,PIT,PHI,3.713186974270469,12.068836286738891,0.3076673579830127,0.5718086762699182,9,1,7.5,0.9291025835350339,0.7076494841889792,1,-3.786813025729531,3.786813025729531,0.7076494841889792,HOME,0.35096719708805124,0.38606391679685637,0.05,0.0125,1,139.3166570883625
2020,5,HOU,JAX,4.746666200470995,12.068836286738891,0.3932994107879796,0.5914795549053626,16,1,6.5,0.9318766062663979,0.7082099076410147,1,-1.7533337995290053,1.7533337995290053,0.7082099076410147,HOME,0.35203709640557346,0.3872408060461308,0.05,0.0125,1,140.89980091891206
2020,5,ATL,CAR,1.4478702544650086,12.068836286738891,0.1199676770871366,0.5281296966232365,-7,0,2.5,0.32711275227114367,0.576293098872747,0,-1.0521297455349914,1.0521297455349914,0.576293098872747,HOME,0.10019591602978983,0.11021550763276881,0.05,0.0125,0,139.13855340742566
2020,5,CHI,TB,-8.420477553,12.068836286738891,-0.697704182,0.340751056573522,1,1,-3.5,-0.9877072875781813,0.28061878218823244,0,-4.920477553,4.920477553,0.7193812178117676,AWAY,0.3733641430951926,0.4107005574047119,0.05,0.0125,1,140.71967333251004
2020,5,NYJ,ARI,-4.189230571,12.068836286738891,-0.347111393,0.4191051805237579,-20,0,-7.0,-0.927117603152394,0.2927518395218738,0,2.8107694289999996,2.8107694289999996,0.7072481604781262,AWAY,0.35020103364005917,0.3852211370040651,0.05,0.0125,1,142.31876052947038
2020,6,SF,LA,1.2041105083544068,12.764794089912453,0.094330586,0.522125386,8,1,-2.0,-0.06235035881029647,0.48537140073795065,1,3.2041105083544066,3.2041105083544066,0.5146285992620494,AWAY,-0.01752721959063297,-0.019279941549696266,0.0,0.0,0,142.31876052947038
2020,6,DAL,ARI,-1.964267117,12.764794089912453,-0.153881614,0.4639375583780206,-28,0,1.0,-0.07554114153412195,0.4822784467705838,0,-2.964267117,2.964267117,0.5177215532294162,AWAY,-0.011622489289296434,-0.012784738218226078,0.0,0.0,1,142.31876052947038
2020,6,MIA,NYJ,5.265227054,12.764794089912453,0.4124803750797176,0.5958561168081052,24,1,9.5,1.1567148635533742,0.7518808803521391,1,-4.234772946,4.234772946,0.7518808803521391,HOME,0.4354089533995382,0.47894984873949203,0.05,0.0125,1,143.93601917185072
2020,6,TB,GB,1.41745816881611,12.764794089912453,0.1110443426530691,0.5260404709139261,28,1,-3.0,-0.12397707476021995,0.47093182917442333,1,4.41745816881611,4.41745816881611,0.5290681708255767,AWAY,0.010039235212464526,0.011043158733710978,0.011043158733710978,0.0027607896834277446,0,143.5386420950474
2020,6,CAR,CHI,0.5872953959130656,12.764794089912453,0.046008999,0.5107957025975739,-7,0,2.0,0.20268994373812185,0.5474531840776515,0,-1.4127046040869344,1.4127046040869344,0.5474531840776515,HOME,0.04513789687551656,0.04965168656306822,0.04965168656306822,0.012412921640767054,0,141.75690817829948
2020,6,IND,CIN,6.426900311480172,12.764794089912453,0.5034864069259931,0.6164492885176696,4,1,7.5,1.0910399504592156,0.7394946458424803,1,-1.0730996885198278,1.0730996885198278,0.7394946458424803,HOME,0.4117625056992805,0.4529387562692086,0.05,0.0125,1,143.36778213487108
2020,6,PHI,BAL,-12.11218692,12.764794089912453,-0.948874446,0.2883670749116291,-2,0,-10.5,-1.771449406917545,0.14869910239420125,0,-1.6121869199999992,1.6121869199999992,0.8513008976057987,AWAY,0.6252108045201612,0.6877318849721773,0.05,0.0125,1,144.9969614773128
2020,6,MIN,ATL,5.448068508154711,12.764794089912453,0.4268042609837412,0.5991166536355156,-17,0,3.5,0.7009959146325785,0.6599587443818173,0,1.9480685081547113,1.9480685081547113,0.6599587443818173,HOME,0.2599212392743785,0.2859133632018164,0.05,0.0125,0,143.18449945884637
2020,7,ARI,SEA,-1.103250219,13.342823087266025,-0.082684917,0.4806038187889077,3,1,-3.5,-0.34499822030865407,0.4195909139849946,0,2.396749781,2.396749781,0.5804090860150054,AWAY,0.10805370966501027,0.1188590806315113,0.05,0.0125,1,144.811596043606
2020,7,NE,SF,-2.083190435,13.342823087266025,-0.156128161,0.4634125437769328,-27,0,3.0,0.06871181301016982,0.516120344402279,0,-5.083190435000001,5.083190435000001,0.516120344402279,HOME,-0.014679342504740012,-0.016147276755214015,0.0,0.0,0,144.811596043606
2020,7,DEN,KC,-10.49409874,13.342823087266025,-0.786497631,0.3218091853845812,-27,0,-7.0,-1.3111242370211609,0.2202795143453088,0,-3.49409874,3.49409874,0.7797204856546912,AWAY,0.4885572907953195,0.5374130198748515,0.05,0.0125,1,146.45718236228333
2020,7,LV,TB,-5.57602473,13.342823087266025,-0.417904419,0.4029084148521158,-25,0,-3.5,-0.6802177223395757,0.3445310945175698,0,-2.0760247300000003,2.0760247300000003,0.6554689054824302,AWAY,0.25134972864827576,0.27648470151310334,0.05,0.0125,1,148.1214685254911
2020,7,NO,CAR,8.486828791516755,13.342823087266025,0.6360594557846099,0.6458546144615046,3,1,7.0,1.160686062479304,0.7526196417311419,1,1.4868287915167553,1.4868287915167553,0.7526196417311419,HOME,0.43681931603218005,0.4805012476353981,0.05,0.0125,1,149.8046670314626
2020,7,CIN,CLE,0.2886018739367675,13.342823087266025,0.0216297459727394,0.5050757572771951,-3,0,-4.5,-0.3156302154738498,0.4263538041247816,0,4.788601873936767,4.788601873936767,0.5736461958752184,AWAY,0.09514273757996228,0.1046570113379585,0.05,0.0125,1,151.50699279318377
2020,8,PHI,DAL,4.177163504942875,13.43040296324301,0.3110229466960256,0.5725832086273883,14,1,10.0,1.0556022439344253,0.7326812705629346,1,-5.822836495057125,5.822836495057125,0.7326812705629346,HOME,0.3987551528928752,0.43863066818216273,0.05,0.0125,1,153.22866316583358
2020,8,MIA,LA,-0.820380042,13.43040296324301,-0.0610838,0.4856684308325535,11,1,-3.5,-0.32168655354751674,0.4249573028449682,1,2.679619958,2.679619958,0.5750426971550318,AWAY,0.09780878547778793,0.10758966402556673,0.05,0.0125,0,151.31330487626067
2020,8,KC,NYJ,17.623612327913566,13.43040296324301,1.3122176881919878,0.7799110264596041,26,1,20.0,2.801376282668787,0.9503101605829467,1,-2.376387672086434,2.376387672086434,0.9503101605829467,HOME,0.8142284883856254,0.895651337224188,0.05,0.0125,1,153.03277424985455
2020,8,GB,MIN,4.322850397402018,13.43040296324301,0.3218704910964331,0.5750850957730229,-6,0,5.5,0.7313891045775529,0.6664854239112763,0,-1.1771496025979822,1.1771496025979822,0.6664854239112763,HOME,0.27238126383061834,0.29961939021368017,0.05,0.0125,0,151.11986457173137
2020,8,CLE,LV,-0.583183434,13.43040296324301,-0.043422631,0.4898110352973443,-10,0,1.0,0.031035298578960306,0.5072827088678403,0,-1.583183434,1.583183434,0.5072827088678403,HOME,-0.031551192161395736,-0.03470631137753531,0.0,0.0,0,151.11986457173137
2020,8,CIN,TEN,-4.620236196,13.43040296324301,-0.344013222,0.4198173674677191,11,1,-7.5,-0.9024476949181094,0.29776081492546214,1,2.8797638040000004,2.8797638040000004,0.7022391850745379,AWAY,0.34063844423320866,0.37470228865652955,0.05,0.0125,0,149.23086626458473
2020,8,BUF,NE,1.957321856938908,13.43040296324301,0.1457381332708931,0.5341588030450735,3,1,4.0,0.443569852166253,0.6029242267945362,1,-2.0426781430610923,2.0426781430610923,0.6029242267945362,HOME,0.1510371602441145,0.16614087626852597,0.05,0.0125,1,150.92667156304591
2020,8,BAL,PIT,7.206995200526698,13.43040296324301,0.5366179421608688,0.623868799,-4,0,4.0,0.8344496610562286,0.6882346981178262,0,3.2069952005266984,3.2069952005266984,0.6882346981178262,HOME,0.31390260549766824,0.3452928660474351,0.05,0.0125,0,149.04008816850785
2020,8,CAR,ATL,0.1200985787537398,13.43040296324301,0.008942292,0.5020984951330539,-8,0,1.5,0.12062918612253896,0.5282845460330958,0,-1.3799014212462601,1.3799014212462601,0.5282845460330958,HOME,0.008543224245001091,0.0093975466695012,0.0093975466695012,0.0023493866673753,0,148.68993537246033
2020,9,NYJ,NE,-8.355039555,13.454814708394208,-0.620970243,0.3574524669682568,-3,0,-9.5,-1.3270371938946564,0.21751592067998549,0,1.1449604450000006,1.1449604450000006,0.7824840793200145,AWAY,0.49383324233820947,0.5432165665720304,0.05,0.0125,1,150.37959372896555
2020,9,DAL,PIT,-9.769884703,13.454814708394208,-0.726125548,0.3346413473425493,-5,0,-14.0,-1.7666452655175113,0.14935514513913467,0,4.230115296999999,4.230115296999999,0.8506448548608654,AWAY,0.6239583592798339,0.6863541952078173,0.05,0.0125,1,152.0884527486129
2020,9,ARI,MIA,-1.574177228,13.454814708394208,-0.116997317,0.4725656723887058,-3,0,6.0,0.32893970433043657,0.5767139256778053,1,-7.574177228,7.574177228,0.5767139256778053,HOME,0.10099931265762829,0.11109924392339113,0.05,0.0125,1,153.81673062075623
2020,9,LAC,LV,0.9058320692173736,13.454814708394208,0.067324009,0.5157949263891359,-5,0,-1.0,-0.006998827767124642,0.4983575762222831,0,1.9058320692173736,1.9058320692173736,0.5016424237777168,AWAY,-0.042319009151631504,-0.046550910066794654,0.0,0.0,1,153.81673062075623
2020,9,WAS,NYG,1.9550172302508968,13.454814708394208,0.1453024268726048,0.5340569289043401,-3,0,3.0,0.36827093777512626,0.5857516336160687,0,-1.0449827697491032,1.0449827697491032,0.5857516336160687,HOME,0.11825311872158573,0.1300784305937443,0.05,0.0125,0,151.89402148799678
2020,9,TEN,CHI,4.367214781057548,13.454814708394208,0.3245837921746276,0.5757104254542955,7,1,6.5,0.8076822324634241,0.6826447149969062,1,-2.132785218942452,2.132785218942452,0.6826447149969062,HOME,0.3032308195395481,0.33355390149350295,0.05,0.0125,1,153.62008991399674
2020,9,JAX,HOU,-4.689824081,13.454814708394208,-0.348561031,0.4187720382082844,-2,0,-7.0,-0.8688208893510022,0.30465063181216057,0,2.3101759189999997,2.3101759189999997,0.6953493681878394,AWAY,0.3274851574495117,0.36023367319446287,0.05,0.0125,1,155.36577275392852
2020,9,IND,BAL,-5.187847116,13.454814708394208,-0.385575515,0.4102860832692135,-14,0,1.0,-0.311252678447313,0.42736377520194924,0,-6.187847116,6.187847116,0.5726362247980508,AWAY,0.09321461097809691,0.1025360720759066,0.05,0.0125,1,157.13129289885953
2020,9,BUF,SEA,-0.245738816,13.454814708394208,-0.018264006,0.4957140329301357,10,1,-3.0,-0.24123251686067768,0.4435789124388411,1,2.754261184,2.754261184,0.5564210875611588,AWAY,0.062258439889484984,0.06848428387843349,0.05,0.0125,0,155.16715173762378
2020,9,ATL,DEN,2.7003069497253462,13.454814708394208,0.2006944731866634,0.5469881873782353,7,1,4.5,0.5351472395404456,0.6235403943692668,1,-1.7996930502746538,1.7996930502746538,0.6235403943692668,HOME,0.1903952983413275,0.20943482817546027,0.05,0.0125,1,156.93041482555134
2020,9,SF,GB,-1.201584997,13.454814708394208,-0.089305206,0.4790522102662263,-17,0,-6.0,-0.5352422276396765,0.376438392319435,0,4.798415003,4.798415003,0.623561607680565,AWAY,0.19043579648107867,0.20947937612918655,0.05,0.0125,1,158.71371499402352
2020,9,KC,CAR,12.78365147614766,13.454814708394208,0.9501172445111548,0.711882455,2,1,10.0,1.6933456141862262,0.8403957355262401,1,2.7836514761476607,2.7836514761476607,0.8403957355262401,HOME,0.6043918587319129,0.6648310446051042,0.05,0.0125,1,160.51727993713743
2020,10,NE,BAL,-9.422607072,13.68571930244278,-0.688499221,0.3427389239952978,6,1,-7.0,-1.1999812877258638,0.2401340742551028,0,-2.422607072,2.422607072,0.7598659257448972,AWAY,0.450653130967531,0.4957184440642841,0.05,0.0125,1,162.34133993642308
2020,10,NO,SF,6.0069756424420815,13.68571930244278,0.4389229027494294,0.6018698403253713,14,1,9.5,1.1330771368132784,0.7474593179951621,1,-3.4930243575579185,3.4930243575579185,0.7474593179951621,HOME,0.42696778889985487,0.4696645677898404,0.05,0.0125,1,164.18612789024607
2020,10,LA,SEA,1.6863162036499282,13.68571930244278,0.1232172139720077,0.5288903234930186,7,1,3.0,0.34242381420269685,0.5798171679040567,1,-1.3136837963500718,1.3136837963500718,0.5798171679040567,HOME,0.10692368418047182,0.11761605259851901,0.05,0.0125,1,166.05187934354433
