season,week,home_team,away_team,model_spread,sigma,z,p_home_win,actual_margin,home_win,vegas_spread_home,spread_err,home_cover,z_cover,p_home_cover,edge_pts,abs_edge_pts,side,p_best,win,home_cover_close,bet_spread_home,z_bet_cover,p_home_cover_bet,home_cover_bet,edge_pts_bet,abs_edge_pts_bet,clv_pts,ev_per_unit,kelly_raw,stake_frac,bankroll
2020,5,CLE,IND,-4.295407451,12.068836286738891,-0.355909,0.417084296893064,9,1,1.0,-13.295407451,1,-0.2730509696797328,0.4361970528688343,-5.295407451,5.295407451,AWAY,0.5829157031022586,0,1,0.0,-0.3559089997533356,0.4170842968977414,1,-4.295407451,4.295407451,1.0,0.11283906955885725,0.12412297651474298,0.02,132.25468120823447
2020,6,MIA,NYJ,5.265227054,12.764794089912453,0.4124803750797176,0.5958561168081052,24,1,9.5,-18.734772946,1,1.1567148635533742,0.7518808803521391,-4.234772946,4.234772946,HOME,0.737069828808578,1,1,8.5,1.0783743910822778,0.737069828808578,1,-3.2347729459999996,3.2347729459999996,1.0,0.4071333095436488,0.4478466404980137,0.02,134.65931177565693
2020,6,TB,GB,1.41745816881611,12.764794089912453,0.1110443426530691,0.5260404709139261,28,1,-3.0,-26.58254183118389,1,-0.1239770747602199,0.4709318291744233,4.41745816881611,4.41745816881611,AWAY,0.5473664108957609,0,1,-4.0,-0.20231754723131629,0.4526335891042391,1,5.41745816881611,5.41745816881611,1.0,0.044972238982816215,0.04946946288109784,0.02,131.9661255401438
2020,6,SF,LA,1.2041105083544068,12.764794089912453,0.094330586,0.522125386,8,1,-2.0,-6.795889491645593,1,-0.0623503588102964,0.4853714007379506,3.2041105083544066,3.2041105083544066,AWAY,0.53297853899813,0,1,-3.0,-0.14069083128139281,0.46702146100187003,1,4.204110508354407,4.204110508354407,1.0,0.017504483541884497,0.019254931896072948,0.009622709561352064,130.69625384213407
2020,7,ARI,SEA,-1.103250219,13.342823087266025,-0.082684917,0.4806038187889077,3,1,-3.5,-4.103250219,0,-0.344998220308654,0.4195909139849946,2.396749781,2.396749781,AWAY,0.5975561032186067,1,0,-4.5,-0.41994487840789607,0.4024438967813932,0,3.396749781,3.396749781,1.0,0.1407889243264311,0.1548678167590742,0.02,133.07254936653652
2020,7,CIN,CLE,0.2886018739367675,13.342823087266025,0.0216297459727394,0.5050757572771951,-3,0,-4.5,3.2886018739367677,0,-0.3156302154738498,0.4263538041247816,4.788601873936767,4.788601873936767,AWAY,0.590857408426701,1,0,-5.5,-0.3905768735730918,0.409142591573299,0,5.788601873936767,5.788601873936767,1.0,0.12800050699642918,0.1408005576960721,0.02,135.4920502641099
2020,8,PHI,DAL,4.177163504942875,13.43040296324301,0.3110229466960256,0.5725832086273883,14,1,10.0,-9.822836495057125,1,1.0556022439344253,0.7326812705629346,-5.822836495057125,5.822836495057125,HOME,0.7180788119572279,1,1,9.0,0.9811443142105852,0.7180788119572279,1,-4.822836495057125,4.822836495057125,1.0,0.37087773191834417,0.4079655051101786,0.02,137.95554208709373
2020,8,CIN,TEN,-4.620236196,13.43040296324301,-0.344013222,0.4198173674677191,11,1,-7.5,-15.620236196,1,-0.9024476949181094,0.2977608149254621,2.8797638040000004,2.8797638040000004,AWAY,0.7172361096351954,0,1,-8.5,-0.9769056246419494,0.28276389036480465,1,3.8797638040000004,3.8797638040000004,1.0,0.369268936576282,0.4061958302339102,0.02,135.19643124535185
2020,8,BAL,PIT,7.206995200526698,13.43040296324301,0.5366179421608688,0.623868799,-4,0,4.0,11.206995200526698,0,0.8344496610562286,0.6882346981178262,3.2069952005266984,3.2069952005266984,HOME,0.6725819499041724,0,0,3.0,0.7599917313323887,0.6725819499041724,0,4.206995200526698,4.206995200526698,1.0,0.28402008618069274,0.31242209479876204,0.02,132.4925026204448
2020,8,MIA,LA,-0.820380042,13.43040296324301,-0.0610838,0.4856684308325535,11,1,-3.5,-11.820380042,1,-0.3216865535475167,0.4249573028449682,2.679619958,2.679619958,AWAY,0.592129456510544,0,1,-4.5,-0.3961444832713567,0.40787054348945595,1,3.679619958,3.679619958,1.0,0.13042896242922042,0.14347185867214246,0.02,129.8426525680359
2020,9,DAL,PIT,-9.769884703,13.454814708394208,-0.726125548,0.3346413473425493,-5,0,-14.0,-4.769884703000001,0,-1.766645265517511,0.1493551451391346,4.230115296999999,4.230115296999999,AWAY,0.8605785687474845,1,0,-15.0,-1.8409681024850184,0.1394214312525155,0,5.230115296999999,5.230115296999999,1.0,0.6429227221542886,0.7072149943697175,0.02,132.20342806927292
2020,9,KC,CAR,12.78365147614766,13.454814708394208,0.9501172445111548,0.711882455,2,1,10.0,10.78365147614766,1,1.6933456141862262,0.8403957355262401,2.7836514761476607,2.7836514761476607,HOME,0.8295443878840687,1,1,9.0,1.6190227772187191,0.8295443878840687,1,3.7836514761476607,3.7836514761476607,1.0,0.5836756495968584,0.6420432145565442,0.02,134.60712676144152
2020,9,JAX,HOU,-4.689824081,13.454814708394208,-0.348561031,0.4187720382082844,-2,0,-7.0,-2.6898240810000003,0,-0.8688208893510022,0.3046506318121605,2.310175919,2.310175919,AWAY,0.7104809921931464,1,0,-8.0,-0.9431437263185094,0.2895190078068536,0,3.3101759189999997,3.3101759189999997,1.0,0.35637280327782495,0.39201008360560746,0.02,137.05452906619502
2020,9,SF,GB,-1.201584997,13.454814708394208,-0.089305206,0.4790522102662263,-17,0,-6.0,15.798415003,0,-0.5352422276396765,0.376438392319435,4.798415003,4.798415003,AWAY,0.6400407375565605,1,0,-7.0,-0.6095650646071836,0.35995926244343945,0,5.798415003,5.798415003,1.0,0.22189595351707014,0.24408554886877717,0.02,139.54642959467128
2020,9,IND,BAL,-5.187847116,13.454814708394208,-0.385575515,0.4102860832692135,-14,0,1.0,8.812152884,0,-0.311252678447313,0.4273637752019492,-6.187847116,6.187847116,AWAY,0.5897139167269969,1,0,0.0,-0.3855755154148202,0.41028608327300314,0,-5.187847116,5.187847116,1.0,0.12581747738790316,0.13839922512669348,0.02,142.08363740548347
2020,9,BUF,SEA,-0.245738816,13.454814708394208,-0.018264006,0.4957140329301357,10,1,-3.0,-10.245738816,1,-0.2412325168606776,0.4435789124388411,2.754261184,2.754261184,AWAY,0.5736289280790462,0,1,-4.0,-0.31555535382818484,0.4263710719209538,1,3.754261184,3.754261184,1.0,0.09510977178726998,0.10462074896599698,0.02,139.2419646573738
2020,10,CLE,HOU,-0.080685598,13.68571930244278,-0.005895605,0.4986164697291534,3,1,4.5,-3.080685598,1,0.3229142951376469,0.5753256818891239,-4.580685598,4.580685598,HOME,0.558421321008026,1,1,3.5,0.2498454283940839,0.558421321008026,1,-3.580685598,3.580685598,1.0,0.06607706737895869,0.07268477411685456,0.02,141.77363674205333
2020,10,MIA,LAC,3.3103806013247614,13.68571930244278,0.2418857590286751,0.5565728453609642,8,1,1.0,-4.689619398675239,1,0.314954625772238,0.5734903573606263,2.3103806013247614,2.3103806013247614,HOME,0.5565728453609642,1,1,0.0,0.24188575902867507,0.5565728453609642,1,3.3103806013247614,3.3103806013247614,1.0,0.06254815932547708,0.0688029752580248,0.02,144.35133922827248
2020,11,BAL,TEN,8.797352671,13.759857846911457,0.6393490956543899,0.6465741521376644,-6,0,6.0,14.797352671,0,1.075400112096465,0.7364987356606372,2.7973526710000005,2.7973526710000005,HOME,0.7223504356931539,0,0,5.0,1.00272494269241,0.7223504356931539,0,3.7973526710000005,3.7973526710000005,1.0,0.37903264995965746,0.4169359149556232,0.02,141.46431244370703
2020,11,NO,ATL,6.011380424,13.759857846911457,0.4368780906419166,0.6014056389670474,15,1,3.5,-8.988619576,1,0.6912411835806086,0.6578536781554767,2.5113804240000004,2.5113804240000004,HOME,0.6420196039121732,1,1,2.5,0.618566014176554,0.6420196039121732,1,3.5113804240000004,3.5113804240000004,1.0,0.22567378928687598,0.24824116821556358,0.02,144.03639085177443
2020,12,DEN,NO,-5.492018026,13.748542617062638,-0.399461832,0.40711308,-28,0,-17.0,22.507981974,0,-1.6359565266275036,0.1679425926413502,11.507981974,11.507981974,AWAY,0.8425786957636121,1,0,-18.0,-1.70869150864363,0.15742130423638784,0,12.507981974,12.507981974,1.0,0.6085593282759867,0.6694152611035854,0.02,146.6552343218067
2020,12,PIT,BAL,3.085196930465649,13.748542617062638,0.2244017432536277,0.5525082596697258,5,1,10.5,-1.9148030695343512,1,0.9881190544229562,0.7194628347755904,-7.414803069534351,7.414803069534351,HOME,0.7048706641167802,1,1,9.5,0.9153840724068296,0.7048706641167802,1,-6.414803069534351,6.414803069534351,1.0,0.34566217695021684,0.38022839464523855,0.02,149.3216931276577
2020,12,NYJ,MIA,-4.06927311,13.748542617062638,-0.295978506,0.4308914703910471,-17,0,-7.5,12.93072689,0,-0.8414908715955062,0.310301955432875,3.43072689,3.43072689,AWAY,0.7046354997006634,1,0,-8.5,-0.9142258536116327,0.2953645002993366,0,4.43072689,4.43072689,1.0,0.34521322670126653,0.37973454937139317,0.02,152.03663300270603
2020,12,PHI,SEA,-2.318662721,13.748542617062638,-0.168647891,0.4604878946450186,-6,0,-6.5,3.681337279,0,-0.6414252744182203,0.3529719978875164,4.181337279,4.181337279,AWAY,0.6627917052309552,1,0,-7.5,-0.7141602564343468,0.3372082947690448,0,5.181337279,5.181337279,1.0,0.26532961907727814,0.29186258098500595,0.02,154.80093542093704
2020,12,CIN,NYG,-2.222185167,13.748542617062638,-0.161630598,0.4621269038389156,-2,0,-6.5,-0.2221851670000001,0,-0.6344079812630704,0.3545068065535889,4.277814833,4.277814833,AWAY,0.6612827228667042,1,0,-7.5,-0.7071429632791969,0.3387172771332958,0,5.277814833,5.277814833,1.0,0.26244883456370804,0.28869371802007887,0.02,157.6154978831359
2020,12,TB,KC,-1.179243666,13.748542617062638,-0.085772267,0.4798801932751182,-3,0,-3.5,1.820756334,0,-0.3403447038955839,0.4206610016162558,2.320756334,2.320756334,AWAY,0.5959926728114877,1,0,-4.5,-0.4130796859117104,0.40400732718851223,0,3.320756334,3.320756334,1.0,0.1378041935492038,0.1515846129041242,0.02,160.48123420828384
2020,13,BAL,DAL,15.711656357717796,14.096322666550606,1.1145925593062822,0.7439729718313637,17,1,8.5,-1.2883436422822037,1,1.7175867018970865,0.8438350141485373,7.211656357717796,7.211656357717796,HOME,0.8336314466726698,1,1,7.5,1.6466462145334624,0.8336314466726698,1,8.211656357717796,8.211656357717796,1.0,0.5914782163750968,0.6506260380126064,0.02,163.39907483025263
2020,13,SEA,NYG,6.857457000856165,14.096322666550606,0.4864713417158318,0.612622062,-5,0,11.0,11.857457000856163,1,1.266816702715696,0.771920446831811,-4.142542999143835,4.142542999143835,HOME,0.7591143769858173,1,1,10.0,1.195876215352072,0.7591143769858173,1,-3.142542999143835,3.142542999143835,1.0,0.449218356063833,0.4941401916702163,0.02,166.36996709989359
2020,13,PIT,WAS,8.706470916807666,14.096322666550606,0.6176412900555542,0.641816477,-6,0,5.5,14.706470916807666,0,1.0078139705554865,0.7233531205606072,3.2064709168076657,3.2064709168076657,HOME,0.7092181395289109,0,0,4.5,0.9368734831918623,0.7092181395289109,0,4.206470916807666,4.206470916807666,1.0,0.35396190273701167,0.38935809301071284,0.02,163.0425677578957
2020,14,SEA,NYJ,9.579297059705992,14.294644694713668,0.6701318755581614,0.6532815431006522,37,1,16.5,-27.420702940294007,1,1.824410303066185,0.8584053865469942,-6.920702940294008,6.920702940294008,HOME,0.848971386167914,1,1,15.5,1.7544540347323652,0.848971386167914,1,-5.920702940294008,5.920702940294008,1.0,0.6207635554114722,0.6828399109526194,0.02,166.00697808076654
2020,14,DET,GB,-7.311246557,14.294644694713668,-0.511467526,0.381759387222317,-7,0,-9.5,-0.3112465569999996,0,-1.1760520751674928,0.2445329322792923,2.1887534430000004,2.1887534430000004,AWAY,0.768204343017849,1,0,-10.5,-1.2460083435013123,0.231795656982151,0,3.1887534430000004,3.1887534430000004,1.0,0.4665719275795299,0.5132291203374829,0.02,169.0252867731441
2020,14,CLE,BAL,-9.429537829,14.294644694713668,-0.659655279,0.3489959851467459,-5,0,-3.0,-4.429537828999999,0,-0.8695240836308854,0.3045058303091374,-6.429537828999999,6.429537828999999,AWAY,0.7097434863475213,1,0,-4.0,-0.9394803519647049,0.29025651365247873,0,-5.429537828999999,5.429537828999999,1.0,0.3549648375725406,0.39046132132979466,0.02,172.0984738053831
2020,14,MIA,KC,-4.539800612,14.294644694713668,-0.31758751,0.4259023793537541,-6,0,-7.5,1.4601993880000004,0,-0.8422595222987573,0.3101423909565695,2.9601993880000004,2.9601993880000004,AWAY,0.7042271725684159,1,0,-8.5,-0.912215790632577,0.29577282743158406,0,3.9601993880000004,3.9601993880000004,1.0,0.3444336930851577,0.37887706239367347,0.02,175.22753696548097
2020,14,PHI,NO,-3.885706644,14.294644694713668,-0.271829537,0.4364800316164196,3,1,-7.5,-6.885706644,0,-0.7965015491578165,0.3197026957907797,3.614293356,3.614293356,AWAY,0.694862541118434,1,0,-8.5,-0.8664578174916361,0.30513745888156596,0,4.614293356,4.614293356,1.0,0.3265557603170104,0.35921133634871144,0.02,178.41349218303517
2020,14,CIN,DAL,-0.465537223,14.294644694713668,-0.032567247,0.4923578487683914,-23,0,-3.0,22.534462777,0,-0.242436051893028,0.4432993199201973,2.534462777,2.534462777,AWAY,0.5728992053535356,1,0,-4.0,-0.3123923202268476,0.4271007946464644,0,3.534462777,3.534462777,1.0,0.09371666476584062,0.10308833124242468,0.02,181.65737385909037
2020,15,BAL,JAX,15.375934189693472,14.544289482337142,1.0571801536518024,0.7329865465999298,26,1,13.0,-10.624065810306528,1,1.9510017470536285,0.8744430649261226,2.3759341896934725,2.3759341896934725,HOME,0.8658970595194765,1,1,12.0,1.8822462398688724,0.8658970595194765,1,3.3759341896934725,3.3759341896934725,1.0,0.6530762045371824,0.7183838249909007,0.02,184.96023520198293
2020,15,CIN,PIT,-11.24951149,14.544289482337142,-0.773465868,0.3245618415505831,10,1,-14.5,-21.24951149,0,-1.7704207222546475,0.1488394149389011,3.2504885100000003,3.2504885100000003,AWAY,0.8603444894168785,1,0,-15.5,-1.8391762294394036,0.13965551058312153,0,4.25048851,4.25048851,1.0,0.6424758434322225,0.7067234277754448,0.02,188.3231485692917
2020,15,NYG,CLE,-2.144534299,14.544289482337142,-0.147448543,0.465441301,-14,0,-6.0,11.855465701,0,-0.5599815865113847,0.370926331245348,3.855465701,3.855465701,AWAY,0.6442511382690378,1,0,-7.0,-0.6287370936961406,0.3557488617309622,0,4.855465701,4.855465701,1.0,0.2299339912408903,0.25292739036497935,0.02,191.7472058160061
2020,15,ARI,PHI,0.1909269205273283,14.544289482337142,0.01312727725608,0.503080573,7,1,6.5,-6.809073079472672,1,0.4600380739569929,0.6066547410514666,-6.309073079472672,6.309073079472672,HOME,0.5910186934768712,1,1,5.5,0.3912825667722371,0.5910186934768712,1,-5.309073079472672,5.309073079472672,1.0,0.1283084148194813,0.14113925630142943,0.02,195.2335186490244
2020,15,NO,KC,0.2570668445354593,14.544289482337142,0.0176747612764202,0.5041476956098455,-3,0,-2.5,3.25706684453546,0,-0.1542140066854692,0.4638598747499405,2.75706684453546,2.75706684453546,AWAY,0.5521750526139545,1,0,-3.5,-0.22296951387022512,0.4478249473860455,0,3.7570668445354594,3.7570668445354594,1.0,0.05415237317209498,0.05956761048930448,0.02,198.7832189880976
2020,16,BAL,NYG,13.669583056192728,14.55127935,0.9394076443489052,0.7097288400412745,14,1,10.0,-0.3304169438072719,1,1.6266324415105624,0.8306766498204552,3.669583056192728,3.669583056192728,HOME,0.820276052604762,1,1,9.0,1.5579099617926535,0.820276052604762,1,4.669583056192728,4.669583056192728,1.0,0.5659815549727274,0.6225797104700002,0.02,202.39745933333572
2020,16,NE,BUF,-2.513752185,14.55127935,-0.172751284,0.4595297861505185,-29,0,-7.0,26.486247815,0,-0.653808641574873,0.3502693725453732,4.4862478150000005,4.4862478150000005,AWAY,0.6645883352263389,1,0,-8.0,-0.7225311212927817,0.33541166477366113,0,5.4862478150000005,5.4862478150000005,1.0,0.2687595490684651,0.29563550397531163,0.02,206.07741313939636
2020,17,HOU,TEN,-3.95501976,14.832642493757792,-0.266642964,0.4376820050204638,-3,0,-7.0,-0.95501976,0,-0.7385750559693148,0.3319787006155513,3.04498024,3.04498024,AWAY,0.6822907186372891,1,0,-8.0,-0.8059939262360823,0.317709281362711,0,4.04498024,4.04498024,1.0,0.3025550083075519,0.33281050913830706,0.02,209.8242751964763
2020,17,SF,SEA,-2.718763273,14.832642493757792,-0.183295948,0.4570687842510381,-3,0,-7.0,0.281236727,0,-0.6552280402558122,0.3499600745699373,4.281236727,4.281236727,AWAY,0.6646131606931571,1,0,-8.0,-0.7226469105225797,0.3353868393068429,0,5.281236727,5.281236727,1.0,0.2688069431414818,0.29568763745563,0.02,213.6392620182304
2020,17,NE,NYJ,7.836201782746804,14.832642493757792,0.5283078713752194,0.6220120087756076,14,1,3.0,-6.163798217253196,1,0.7305644821755221,0.6663089955930922,4.836201782746804,4.836201782746804,HOME,0.6517633946857097,1,1,2.0,0.6631456119087545,0.6517633946857097,1,5.836201782746804,5.836201782746804,1.0,0.2442755716727184,0.26870312883999026,0.02,217.52361223674367
2020,17,CLE,PIT,-2.530713185,14.832642493757792,-0.170617824,0.4600279025451866,2,1,10.5,-4.530713185,1,0.5372803138991461,0.6240166753086138,-13.030713185,13.030713185,HOME,0.6088753801795359,1,1,9.5,0.4698614436323786,0.6088753801795359,1,-12.030713185,12.030713185,1.0,0.1623984530700231,0.1786382983770254,0.02,221.47858700468447
2020,17,PHI,WAS,2.010029441589628,14.832642493757792,0.1355139141549143,0.5317676644546228,-6,0,-6.5,8.010029441589628,0,-0.3027087425790747,0.4293363702662064,8.510029441589628,8.510029441589628,AWAY,0.5861771881150095,1,0,-7.5,-0.3701276128458422,0.4138228118849905,0,9.510029441589628,9.510029441589628,1.0,0.1190655409468363,0.13097209504151994,0.02,225.50547040476965
2020,17,KC,LAC,4.411234392813739,14.832642493757792,0.2974004392454126,0.5694371740131876,-17,0,-7.0,21.41123439281374,0,-0.1745316526219602,0.4591141573194283,11.41123439281374,11.41123439281374,AWAY,0.5565878905100861,1,0,-8.0,-0.24195052288872776,0.44341210948991394,0,12.41123439281374,12.41123439281374,1.0,0.06257688188289157,0.06883457007118073,0.02,229.60556986667456
2021,1,DET,SF,-7.15367092,11.072934157257643,-0.646050163,0.3519617557008393,-8,0,-9.5,0.8463290800000003,0,-1.503998008430721,0.1881579571313659,2.3463290800000003,2.3463290800000003,AWAY,0.8258337024157816,1,0,-10.5,-1.5943083079229798,0.17416629758421837,0,3.3463290800000003,3.3463290800000003,1.0,0.5765916137028557,0.6342507750731413,0.02,233.78021659152319
