season,week,home_team,away_team,model_spread,sigma,actual_margin,closing_spread_home,edge,model_side_correct,vegas_side_correct,edge_bucket,abs_edge,p_home_cover,p_away_cover,ev_home,ev_away,bet_side,bet_ev,won
2018,2,NO,CLE,7.901347044605809,7.943190336058034,3.0,10.0,-2.098652955394191,True,True,"(-3, -2]",2.098652955394191,0.9010944099118894,0.09890559008811062,0.7202711461954252,-0.8111802371045161,HOME,0.7202711461954252,True
2018,2,GB,MIN,5.647836123988548,7.943190336058034,0.0,-2.0,7.647836123988548,False,False,"(7, 15]",7.647836123988548,0.603502423296779,0.39649757670322106,0.1521409899302143,-0.2430500808393053,HOME,0.1521409899302143,False
2018,2,ATL,CAR,3.076298938972232,7.943190336058034,7.0,5.5,-2.423701061027768,True,True,"(-3, -2]",2.423701061027768,0.7313740763608922,0.26862592363910776,0.3962596003253397,-0.48716869123443063,HOME,0.3962596003253397,True
2018,2,CIN,BAL,-5.244106809291044,7.943190336058034,11.0,1.0,-6.244106809291044,False,True,"(-7, -5]",6.244106809291044,0.38006174892432415,0.6199382510756759,-0.2744275702353812,0.1835184793262904,AWAY,0.1835184793262904,False
2018,2,TB,PHI,-0.644898493320162,7.943190336058034,6.0,-3.0,2.355101506679838,False,False,"(2, 3]",2.355101506679838,0.396579034419023,0.603420965580977,-0.24289457065459252,0.15198547974550158,AWAY,0.15198547974550158,False
2018,3,DET,NE,1.6839854951317934,7.943190336058034,16.0,-7.0,8.683985495131793,True,False,"(7, 15]",8.683985495131793,0.3510708336303623,0.6489291663696377,-0.3297738630693084,0.2388647721602174,AWAY,0.2388647721602174,False
2018,3,ARI,CHI,0.6172760550641184,7.943190336058034,-2.0,-6.0,6.617276055064118,False,True,"(5, 7]",6.617276055064118,0.34929294045658094,0.650707059543419,-0.3331680227647091,0.2422589318556181,AWAY,0.2422589318556181,False
2018,3,LA,LAC,1.976047534011241,7.943190336058034,12.0,7.5,-5.523952465988759,True,True,"(-7, -5]",5.523952465988759,0.7522861222241362,0.24771387777586384,0.4361825969733508,-0.5270916878824418,HOME,0.4361825969733508,True
2018,3,WAS,GB,-6.089656245420235,7.943190336058034,14.0,-2.5,-3.589656245420235,False,False,"(-5, -3]",3.589656245420235,0.2683091066016877,0.7316908933983123,-0.4877735237604144,0.39686443285132345,AWAY,0.39686443285132345,False
2018,3,PHI,IND,6.696587114684915,7.943190336058034,4.0,6.5,0.1965871146849149,True,True,"(-1, 1]",0.1965871146849149,0.8287799381519452,0.17122006184805483,0.5822162455628044,-0.6731253364718953,HOME,0.5822162455628044,True
2018,3,MIN,BUF,-3.0658500617394027,7.943190336058034,-21.0,16.5,-19.565850061739404,True,False,,19.565850061739404,0.8330892385931381,0.1669107614068619,0.5904430918596273,-0.6813521827687182,HOME,0.5904430918596273,False
2018,3,MIA,OAK,4.88731921500083,7.943190336058034,8.0,3.0,1.8873192150008304,True,True,"(1, 2]",1.8873192150008304,0.7147819114668674,0.2852180885331326,0.36458364916401964,-0.4554927400731105,HOME,0.36458364916401964,True
2018,3,JAX,TEN,1.4502046682194063,7.943190336058034,-3.0,10.0,-8.549795331780594,False,False,"(-15, -7]",8.549795331780594,0.7949509982317725,0.2050490017682275,0.5176337238970202,-0.6085428148061112,HOME,0.5176337238970202,True
2018,3,HOU,NYG,5.7845400382179735,7.943190336058034,-5.0,6.5,-0.7154599617820265,False,False,"(-1, 1]",0.7154599617820265,0.8115824612972324,0.18841753870276756,0.549384698840171,-0.640293789749262,HOME,0.549384698840171,True
2018,3,BAL,DEN,8.819250286221482,7.943190336058034,13.0,5.5,3.3192502862214823,True,True,"(3, 5]",3.3192502862214823,0.8485228510731353,0.1514771489268647,0.6199072611396219,-0.7108163520487129,HOME,0.6199072611396219,True
2018,3,ATL,NO,-4.392600337715969,7.943190336058034,-6.0,1.5,-5.892600337715969,True,False,"(-7, -5]",5.892600337715969,0.4175785610913862,0.5824214389086138,-0.20280456518917178,0.11189547428008073,AWAY,0.11189547428008073,True
2018,3,CLE,NYJ,4.068842742473038,7.943190336058034,4.0,3.0,1.0688427424730378,True,True,"(1, 2]",1.0688427424730378,0.6944586232309948,0.30554137676900517,0.32578464435008103,-0.41669373525917197,HOME,0.32578464435008103,True
2018,3,KC,SF,3.426074296389732,7.943190336058034,11.0,6.0,-2.573925703610268,True,True,"(-3, -2]",2.573925703610268,0.7511478820823537,0.24885211791764628,0.4340095930663116,-0.5249186839754025,HOME,0.4340095930663116,True
2018,4,ARI,SEA,-4.03097775781936,7.943190336058034,-3.0,-3.5,-0.5309777578193602,True,True,"(-1, 1]",0.5309777578193602,0.2939870216166192,0.7060129783833808,-0.43875204964099973,0.34784295873190885,AWAY,0.34784295873190885,False
2018,4,DEN,KC,-4.3997001738485535,7.943190336058034,-4.0,-3.5,-0.8997001738485535,True,True,"(-1, 1]",0.8997001738485535,0.2849156686957169,0.7150843313042832,-0.45607008703544966,0.3651609961263588,AWAY,0.3651609961263588,True
2018,4,NYG,NO,-5.088370943927308,7.943190336058034,-15.0,-3.5,-1.5883709439273082,True,True,"(-2, -1]",1.5883709439273082,0.2683395840202214,0.7316604159797786,-0.48771533959775915,0.3968062486886682,AWAY,0.3968062486886682,True
2018,4,LAC,SF,2.06252444861642,7.943190336058034,2.0,10.0,-7.93747555138358,True,True,"(-15, -7]",7.93747555138358,0.8072401763849135,0.19275982361508648,0.5410948821893803,-0.6320039730984712,HOME,0.5410948821893803,True
2018,4,OAK,CLE,1.13940570387566,7.943190336058034,3.0,2.5,-1.36059429612434,True,True,"(-2, -1]",1.36059429612434,0.603268643624328,0.39673135637567203,0.15169468328280789,-0.24260377419189888,HOME,0.15169468328280789,True
2018,4,NE,MIA,4.203254455282144,7.943190336058034,31.0,6.5,-2.296745544717856,True,True,"(-3, -2]",2.296745544717856,0.7793459031350073,0.2206540968649927,0.48784217871228663,-0.5787512696213776,HOME,0.48784217871228663,True
2018,4,TEN,PHI,-4.830568805661794,7.943190336058034,3.0,-3.0,-1.8305688056617937,False,False,"(-2, -1]",1.8305688056617937,0.28660623950070874,0.7133937604992913,-0.4528426336804651,0.36193354277137424,AWAY,0.36193354277137424,False
2018,4,GB,BUF,0.7034129111784087,7.943190336058034,22.0,8.5,-7.796587088821592,True,True,"(-15, -7]",7.796587088821592,0.7460426713085104,0.25395732869148957,0.4242632815889744,-0.5151723724980654,HOME,0.4242632815889744,True
2018,4,DAL,DET,3.660879422185461,7.943190336058034,2.0,2.5,1.1608794221854608,True,True,"(1, 2]",1.1608794221854608,0.6711931285938237,0.32880687140617626,0.2813687000427544,-0.3722777909518453,HOME,0.2813687000427544,True
2018,4,CHI,TB,1.414944434638358,7.943190336058034,38.0,3.0,-1.585055565361642,True,True,"(-2, -1]",1.585055565361642,0.6246090669200111,0.37539093307998894,0.1924354913927484,-0.2833445823018393,HOME,0.1924354913927484,True
2018,4,ATL,CIN,-0.2722684532847522,7.943190336058034,-1.0,3.5,-3.772268453284752,True,False,"(-5, -3]",3.772268453284752,0.5918091123955703,0.4081908876044297,0.12981739639154333,-0.22072648730063427,HOME,0.12981739639154333,True
2018,4,LA,MIN,3.063292005091681,7.943190336058034,7.0,7.5,-4.43670799490832,True,True,"(-5, -3]",4.43670799490832,0.7763479564161331,0.22365204358386692,0.48211882588534494,-0.5730279167944359,HOME,0.48211882588534494,True
2018,4,JAX,NYJ,3.2646360734703883,7.943190336058034,19.0,7.5,-4.235363926529612,True,True,"(-5, -3]",4.235363926529612,0.7806533797933936,0.21934662020660645,0.4903382705146604,-0.5812473614237513,HOME,0.4903382705146604,True
2018,5,NYJ,DEN,-1.992944435565998,7.943190336058034,18.0,-1.0,-0.992944435565998,False,False,"(-1, 1]",0.992944435565998,0.41476253943386887,0.5852374605661311,-0.20818060653534126,0.11727151562625027,AWAY,0.11727151562625027,False
2018,5,NO,WAS,6.50292164750297,7.943190336058034,24.0,5.5,1.00292164750297,True,True,"(1, 2]",1.00292164750297,0.8060641070345385,0.19393589296546154,0.5388496588841188,-0.6297587497932098,HOME,0.5388496588841188,True
2018,5,SF,ARI,8.985208102955868,7.943190336058034,-10.0,3.0,5.985208102955868,False,False,"(5, 7]",5.985208102955868,0.8057137461367759,0.19428625386322407,0.5381807880792995,-0.6290898789883904,HOME,0.5381807880792995,False
2018,5,SEA,LA,0.4000634275895148,7.943190336058034,-2.0,-7.5,7.900063427589515,False,True,"(7, 15]",7.900063427589515,0.30475767762166417,0.6952423223783358,-0.41818988817682295,0.32728079726773207,AWAY,0.32728079726773207,False
2018,5,PHI,MIN,3.017681940056409,7.943190336058034,-2.0,3.5,-0.4823180599435908,False,False,"(-1, 1]",0.4823180599435908,0.6804216904518556,0.31957830954814437,0.2989868635899062,-0.3898959544989971,HOME,0.2989868635899062,True
2018,5,LAC,OAK,8.899180050941794,7.943190336058034,16.0,5.5,3.399180050941794,True,True,"(3, 5]",3.399180050941794,0.849868317927531,0.15013168207246896,0.622475879679832,-0.7133849705889229,HOME,0.622475879679832,True
2018,5,PIT,ATL,6.934354627820272,7.943190336058034,24.0,3.5,3.434354627820272,True,True,"(3, 5]",3.434354627820272,0.7735657827071223,0.22643421729287772,0.47680740334996075,-0.5677164942590516,HOME,0.47680740334996075,True
2018,5,CLE,BAL,-6.743351979314441,7.943190336058034,3.0,-3.0,-3.7433519793144407,False,False,"(-5, -3]",3.7433519793144407,0.2416729852488782,0.7583270147511219,-0.5386243008885053,0.4477152099794144,AWAY,0.4477152099794144,False
2018,5,CIN,MIA,1.1082397043591168,7.943190336058034,10.0,6.0,-4.891760295640883,True,True,"(-5, -3]",4.891760295640883,0.6954514459872969,0.3045485540127031,0.32768003324847594,-0.4185891241575668,HOME,0.32768003324847594,True
2018,5,CAR,NYG,1.3766179693805811,7.943190336058034,2.0,7.0,-5.623382030619419,True,True,"(-7, -5]",5.623382030619419,0.7266156199303466,0.2733843800696534,0.3871752744124799,-0.47808436532157084,HOME,0.3871752744124799,True
2018,5,BUF,TEN,12.393029531627734,7.943190336058034,1.0,-6.0,18.39302953162773,True,False,,18.39302953162773,0.6772099081753911,0.32279009182460894,0.2928552792439284,-0.3837643701530193,HOME,0.2928552792439284,False
2018,5,NE,IND,4.957543265050126,7.943190336058034,14.0,10.5,-5.542456734949874,True,True,"(-7, -5]",5.542456734949874,0.8669323920570302,0.1330676079429698,0.6550527484725122,-0.7459618393816031,HOME,0.6550527484725122,True
2018,5,KC,JAX,10.64230114022711,7.943190336058034,16.0,3.0,7.64230114022711,True,True,"(7, 15]",7.64230114022711,0.8368070046889765,0.1631929953110235,0.5975406453153188,-0.6884497362244097,HOME,0.5975406453153188,True
2018,6,DEN,LA,-2.819092689311313,7.943190336058034,-3.0,-7.0,4.180907310688687,True,True,"(3, 5]",4.180907310688687,0.23997595418796092,0.7600240458120391,-0.5418640874593473,0.4509549965502564,AWAY,0.4509549965502564,False
2018,6,WAS,CAR,4.723123931326705,7.943190336058034,6.0,-1.0,5.723123931326705,True,False,"(5, 7]",5.723123931326705,0.6055885319308295,0.3944114680691705,0.15612356095885627,-0.24703265186794726,HOME,0.15612356095885627,True
2018,6,DAL,JAX,8.86475835619559,7.943190336058034,33.0,-3.0,11.86475835619559,True,False,"(7, 15]",11.86475835619559,0.6634536822901419,0.3365463177098581,0.26659339346299815,-0.3575024843720891,HOME,0.26659339346299815,True
2018,6,MIN,ARI,8.081914929421114,7.943190336058034,10.0,10.0,-1.9180850705788863,True,True,"(-2, -1]",1.9180850705788863,0.9033369878826899,0.0966630121173101,0.724552431412408,-0.8154615223214989,HOME,0.724552431412408,True
2018,6,NE,KC,-1.486688248136564,7.943190336058034,3.0,4.0,-5.486688248136564,False,True,"(-7, -5]",5.486688248136564,0.5717401559077504,0.4282598440922496,0.09150393400570533,-0.18241302491479622,HOME,0.09150393400570533,True
2018,6,GB,SF,4.744542950453791,7.943190336058034,3.0,9.0,-4.255457049546209,True,True,"(-5, -3]",4.255457049546209,0.8386132735316775,0.16138672646832253,0.6009889767422933,-0.6918980676513843,HOME,0.6009889767422933,True
2018,6,TEN,BAL,-7.11919016546576,7.943190336058034,-21.0,-2.5,-4.61919016546576,True,True,"(-5, -3]",4.61919016546576,0.24446896563784032,0.7555310343621597,-0.5332865201459412,0.4423774292368504,AWAY,0.4423774292368504,True
2018,6,OAK,SEA,-3.760998408259601,7.943190336058034,-24.0,-3.0,-0.7609984082596011,True,True,"(-1, 1]",0.7609984082596011,0.313348047525447,0.686651952474553,-0.401790091087783,0.31088100017869214,AWAY,0.31088100017869214,True
2018,6,HOU,BUF,-5.701445196731138,7.943190336058034,7.0,10.5,-16.201445196731136,False,True,,16.201445196731136,0.6350299786063268,0.3649700213936732,0.21232995915753294,-0.30323905006662394,HOME,0.21232995915753294,True
2018,6,MIA,CHI,1.761941292759514,7.943190336058034,3.0,-7.5,9.261941292759516,True,False,"(7, 15]",9.261941292759516,0.33987926378499655,0.6601207362150034,-0.351139587319552,0.26023049641046114,AWAY,0.26023049641046114,False
2018,6,CLE,LAC,-4.4028663016052425,7.943190336058034,-24.0,1.0,-5.4028663016052425,True,False,"(-7, -5]",5.4028663016052425,0.40330554775847893,0.5966944522415211,-0.2300530451883584,0.1391439542792675,AWAY,0.1391439542792675,True
2018,6,NYG,PHI,-5.802097660053907,7.943190336058034,-21.0,-1.5,-4.302097660053907,True,True,"(-5, -3]",4.302097660053907,0.29968429449066675,0.7003157055093332,-0.42787543779054527,0.3369663468814542,AWAY,0.3369663468814542,True
2018,7,ATL,NYG,2.574343757282076,7.943190336058034,3.0,4.5,-1.925656242717924,True,True,"(-2, -1]",1.925656242717924,0.6945973376494754,0.3054026623505246,0.32604946278536207,-0.41695855369445306,HOME,0.32604946278536207,True
2018,7,LAC,TEN,8.535850789898035,7.943190336058034,1.0,6.5,2.035850789898035,True,True,"(2, 3]",2.035850789898035,0.8603005191812143,0.1396994808187857,0.6423919002550454,-0.7333009911641364,HOME,0.6423919002550454,True
2018,7,KC,CIN,8.338849301201066,7.943190336058034,35.0,6.5,1.8388493012010656,True,True,"(1, 2]",1.8388493012010656,0.8571265674355797,0.1428734325644203,0.6363325378315612,-0.7272416287406521,HOME,0.6363325378315612,True
2018,7,WAS,DAL,-3.308176827029088,7.943190336058034,3.0,-1.5,-1.808176827029088,False,False,"(-2, -1]",1.808176827029088,0.36470987678306355,0.6352901232169365,-0.3037356897777878,0.21282659886869681,AWAY,0.21282659886869681,False
2018,7,SF,LA,1.59714747058455,7.943190336058034,-29.0,-8.0,9.59714747058455,False,True,"(7, 15]",9.59714747058455,0.32253650894400554,0.6774634910559945,-0.38424848292508035,0.29333939201598935,AWAY,0.29333939201598935,True
2018,7,BAL,NO,4.880921227001302,7.943190336058034,-1.0,2.5,2.380921227001302,False,False,"(2, 3]",2.380921227001302,0.7022834219429107,0.2977165780570893,0.3407228964364659,-0.4316319873455568,HOME,0.3407228964364659,True
2018,7,TB,CLE,4.526248718479037,7.943190336058034,3.0,3.5,1.026248718479037,True,True,"(1, 2]",1.026248718479037,0.7181666271884979,0.2818333728115021,0.37104537917804137,-0.46195447008713236,HOME,0.37104537917804137,True
2018,7,MIA,DET,-0.4536841212720448,7.943190336058034,-11.0,-3.0,2.546315878727955,True,True,"(2, 3]",2.546315878727955,0.40189078125064354,0.5981092187493564,-0.23275396306695323,0.14184487215786223,AWAY,0.14184487215786223,True
2018,7,NYJ,MIN,-5.505891421927105,7.943190336058034,-20.0,-3.5,-2.005891421927105,True,True,"(-3, -2]",2.005891421927105,0.2585317105914252,0.7414682894085748,-0.5064394615981882,0.41553037068909726,AWAY,0.41553037068909726,True
2018,7,PHI,CAR,10.061199143885537,7.943190336058034,-4.0,5.0,5.061199143885537,False,False,"(5, 7]",5.061199143885537,0.8607054060043067,0.13929459399569333,0.6431648660082218,-0.7340739569173127,HOME,0.6431648660082218,True
2018,8,LA,GB,-0.7059709678261303,7.943190336058034,2.0,7.5,-8.205970967826131,False,True,"(-15, -7]",8.205970967826131,0.6874936817434576,0.3125063182565424,0.3124879378738735,-0.4033970287829645,HOME,0.3124879378738735,True
2018,8,ARI,SF,-5.228061800814396,7.943190336058034,3.0,-2.5,-2.7280618008143964,False,False,"(-3, -2]",2.7280618008143964,0.2891217155671162,0.7108782844328838,-0.4480403611900509,0.35713127028096003,AWAY,0.35713127028096003,False
2018,8,BUF,NE,6.896406225591,7.943190336058034,-19.0,-13.5,20.396406225591,False,True,,20.396406225591,0.3173725456666787,0.6826274543333213,-0.39410695827270426,0.3031978673636133,AWAY,0.3031978673636133,True
2018,8,JAX,PHI,-5.258937288513125,7.943190336058034,-6.0,-4.0,-1.258937288513125,True,True,"(-2, -1]",1.258937288513125,0.25267913524086855,0.7473208647591314,-0.5176125599947055,0.4267034690856145,AWAY,0.4267034690856145,True
2018,8,PIT,CLE,6.282758193488179,7.943190336058034,15.0,8.5,-2.2172418065118213,True,True,"(-3, -2]",2.2172418065118213,0.856214021227396,0.14378597877260402,0.6345904041613923,-0.7254994950704833,HOME,0.6345904041613923,True
2018,8,OAK,IND,-0.3758841030913743,7.943190336058034,-14.0,-3.5,3.124115896908626,True,True,"(3, 5]",3.124115896908626,0.39018807254296717,0.6098119274570328,-0.25509549787251723,0.16418640696342635,AWAY,0.16418640696342635,True
2018,8,KC,DEN,8.156846475990028,7.943190336058034,7.0,8.5,-0.3431535240099723,True,True,"(-1, 1]",0.3431535240099723,0.884596765741027,0.11540323425897303,0.6887756436874151,-0.779684734596506,HOME,0.6887756436874151,True
2018,8,DET,SEA,1.3778413039429551,7.943190336058034,-14.0,3.0,-1.6221586960570449,False,False,"(-2, -1]",1.6221586960570449,0.6235961672835932,0.37640383271640676,0.19050177390504164,-0.2814108648141326,HOME,0.19050177390504164,False
2018,8,CIN,TB,0.7301427536858324,7.943190336058034,3.0,3.5,-2.769857246314168,True,True,"(-3, -2]",2.769857246314168,0.6195556794118812,0.38044432058811883,0.18278811524086402,-0.27369720614995496,HOME,0.18278811524086402,True
2018,8,CHI,NYJ,6.252889593448959,7.943190336058034,14.0,8.5,-2.247110406551041,True,True,"(-3, -2]",2.247110406551041,0.8557264878493956,0.14427351215060435,0.6336596586215735,-0.7245687495306644,HOME,0.6336596586215735,True
2018,8,CAR,BAL,-8.592674201548029,7.943190336058034,15.0,-2.5,-6.092674201548029,False,False,"(-7, -5]",6.092674201548029,0.21243505933877493,0.7875649406612251,-0.5944421594441569,0.503533068535066,AWAY,0.503533068535066,False
2018,8,HOU,MIA,2.369758005009843,7.943190336058034,19.0,7.5,-5.130241994990158,True,True,"(-7, -5]",5.130241994990158,0.7611556052329841,0.2388443947670159,0.4531152463538787,-0.5440243372629696,HOME,0.4531152463538787,True
2018,9,DAL,TEN,8.436389873344257,7.943190336058034,-14.0,4.5,3.9363898733442575,False,False,"(3, 5]",3.9363898733442575,0.8239791842232186,0.17602081577678141,0.57305116988069,-0.663960260789781,HOME,0.57305116988069,False
2018,9,NE,GB,-2.4906248824961903,7.943190336058034,14.0,5.0,-7.49062488249619,False,True,"(-15, -7]",7.49062488249619,0.5716290046186153,0.4283709953813847,0.09129173609008379,-0.18220082699917473,HOME,0.09129173609008379,True
2018,9,WAS,ATL,3.525398143425209,7.943190336058034,-24.0,1.5,2.025398143425209,False,False,"(2, 3]",2.025398143425209,0.6411462170997371,0.35885378290026293,0.2240064144631344,-0.31491550537222535,HOME,0.2240064144631344,False
2018,9,MIN,DET,2.6730958676587973,7.943190336058034,15.0,4.5,-1.8269041323412027,True,True,"(-2, -1]",1.8269041323412027,0.6970827185009648,0.3029172814990352,0.3307942807745692,-0.4217033716836601,HOME,0.3307942807745692,True
2018,9,MIA,NYJ,6.136257735137737,7.943190336058034,7.0,3.0,3.136257735137737,True,True,"(3, 5]",3.136257735137737,0.744492210645455,0.255507789354545,0.4213033112322323,-0.5122124021413232,HOME,0.4213033112322323,True
2018,9,CLE,KC,-6.080948169082987,7.943190336058034,-16.0,-7.5,1.419051830917013,True,True,"(1, 2]",1.419051830917013,0.16428317843859352,0.8357168215614065,-0.6863684775263215,0.5954593866172305,AWAY,0.5954593866172305,True
2018,9,CAR,TB,-2.2288772247780484,7.943190336058034,14.0,6.0,-8.22887722477805,False,True,"(-15, -7]",8.22887722477805,0.6069169306585667,0.39308306934143333,0.15865959489362724,-0.24956868580271818,HOME,0.15865959489362724,True
2018,9,BAL,PIT,6.096313239038474,7.943190336058034,-7.0,1.5,4.596313239038474,False,False,"(3, 5]",4.596313239038474,0.7076300706378775,0.29236992936212247,0.3509301348541298,-0.44183922576322077,HOME,0.3509301348541298,False
2018,9,SF,OAK,6.418892546499558,7.943190336058034,31.0,-1.5,7.918892546499558,True,False,"(7, 15]",7.918892546499558,0.6382789657969142,0.36172103420308577,0.2185325710668362,-0.3094416619759272,HOME,0.2185325710668362,True
2018,10,SF,NYG,7.027092139847915,7.943190336058034,-4.0,3.0,4.027092139847915,False,False,"(3, 5]",4.027092139847915,0.7646508313249584,0.23534916867504163,0.4597879507112841,-0.5506970416203751,HOME,0.4597879507112841,False
2018,10,PHI,DAL,2.029898385529745,7.943190336058034,-7.0,7.5,-5.470101614470255,False,False,"(-7, -5]",5.470101614470255,0.7535095637405478,0.24649043625945222,0.43851825805013667,-0.5294273489592276,HOME,0.43851825805013667,True
2018,10,LA,SEA,3.3570828745519594,7.943190336058034,5.0,10.0,-6.64291712544804,True,True,"(-7, -5]",6.64291712544804,0.8316990022331707,0.16830099776682927,0.5877890042633259,-0.6786980951724169,HOME,0.5877890042633259,True
2018,10,GB,MIA,8.77461611291939,7.943190336058034,19.0,13.0,-4.225383887080611,True,True,"(-5, -3]",4.225383887080611,0.9413787490232555,0.05862125097674453,0.7971776117716695,-0.8880867026807604,HOME,0.7971776117716695,True
2018,10,OAK,LAC,-5.14203374880032,7.943190336058034,-14.0,-10.5,5.35796625119968,True,True,"(5, 7]",5.35796625119968,0.1302354202654039,0.8697645797345961,-0.7513687431296835,0.6604596522205926,AWAY,0.6604596522205926,True
2018,10,TEN,NE,-3.091524956027005,7.943190336058034,24.0,-6.0,2.908475043972995,False,False,"(2, 3]",2.908475043972995,0.2565433052394793,0.7434566947605207,-0.5102355081791758,0.4193264172700849,AWAY,0.4193264172700849,False
