qb_name,qb_value_shrunk
A.Brown,-0.7187005381449827
A.Dalton,-2.2724381267026024
A.Luck,0.36455951836610273
A.McCarron,-0.8966840772396328
A.O'Connell,-2.4881687242798356
A.Richardson,-0.7422410836762688
A.Rodgers,2.6106832429521942
A.Smith,-0.6499999999999999
Aa.Rodgers,1.5656893004115229
B.Allen,-3.099373363262252
B.Bortles,0.2024736088745751
B.DiNucci,-0.6417774612219057
B.Gabbert,-0.6875
B.Hoyer,0.5508616255144034
B.Mayfield,-0.07223456790123456
B.Nix,0.8691052163274385
B.Osweiler,-1.744523117889131
B.Perkins,-1.1417774612219058
B.Purdy,4.471163156620673
B.Roethlisberger,1.3871713050149959
B.Rypien,-0.3125
B.Young,-4.205465808598197
B.Zappe,-2.514917695473251
C.Beathard,-1.150328238291201
C.Daniel,-0.4062499999999999
C.Henne,-0.665914846470402
C.Keenum,-2.179916027138249
C.Kessler,-0.15628782377148392
C.McCoy,-2.4279611737341207
C.Newton,0.24530470186498557
C.Rush,-2.689778071722516
C.Streveler,0.050530231085786644
C.Stroud,0.6199999999999999
C.Tune,-0.8725466919911365
C.Ward,-2.8593106995884776
C.Wentz,0.9451219512195123
C.Williams,-1.5972222222222223
D.Anderson,-1.4642857142857142
D.Blough,-3.4391108945202506
D.Brees,4.153659611992945
D.Carr,-0.06505083514887437
D.Gabriel,-0.84375
D.Haskins,-3.6262757201646094
D.Hodges,0.009229000242072152
D.Jones,-2.715913391041105
D.Kizer,0.44946976891421336
D.Lock,-3.534438640920122
D.Maye,-1.4895404663923182
D.Mills,-6.440476190476192
D.Prescott,3.057398054620277
D.Ridder,-0.36666666666666664
D.Thompson-Robinson,-1.267432556012803
D.Watson,0.7237928669410151
D.Webb,-1.1417774612219058
E.Manning,-1.671875
E.Stick,-0.8621701767126604
G.Gilbert,-1.7142857142857142
G.Minshew,-1.6770833333333335
G.Minshew II,-1.9062757201646092
G.Smith,-0.685308352170637
I.Book,-0.35822253877809435
J.Allen,3.4799131787614175
J.Brissett,-2.0062757201646093
J.Browning,-0.9633431740919665
J.Burrow,1.3247264880056207
J.Daniels,0.42187499999999994
J.Dart,-1.6084180585814571
J.Dobbs,-3.274507642563198
J.Driskel,-3.023013955984971
J.Fields,-2.9400509343587666
J.Flacco,-1.9966747501469722
J.Fromm,-0.5889917695473251
J.Garoppolo,2.2933864627479883
J.Goff,1.836047799936689
J.Herbert,1.3233287142017303
J.Hurts,3.244047619047619
J.Johnson,-2.2958424110384894
J.Love,1.44060154926168
J.Luton,-2.2104595336076818
J.McCarthy,0.3571428571428571
J.McCown,-1.243792866941015
J.Milton,-0.35822253877809435
J.Rosen,-5.4756706294772135
J.Stidham,-1.3946116255144032
J.Winston,-0.9459876543209876
J.Wolford,-0.49804526748971195
Jos.Allen,1.375
K.Allen,-1.9062071330589847
K.Cousins,1.4956140350877194
K.Hinton,-1.4351456157011713
K.Murray,-0.7503553094904756
K.Pickett,-1.0098030570252794
L.Falk,-2.6228737997256517
L.Jackson,4.604270028075843
M.Barkley,-0.5714285714285714
M.Glennon,-4.062383090160869
M.Jones,-0.1618374178490265
M.Mariota,-0.38292786250302596
M.Moore,-0.6104595336076817
M.Penix,0.4687193807564177
M.Rudolph,-0.5495945291696926
M.Ryan,-1.294004863449308
M.Sanchez,-0.6071428571428571
M.Schaub,-0.7043763849319404
M.Stafford,0.5482456140350878
M.Trubisky,0.9157512031805817
M.White,-1.7549003682044617
M.Willis,-0.3333333333333333
N.Foles,-1.6734248616432523
N.Mullens,-1.3077846364883403
N.Peterman,-1.7437928669410152
P.Mahomes,5.422112809458489
P.Rivers,2.669642857142857
P.Walker,-2.302052714089751
R.Finley,-2.3647119341563783
R.Fitzpatrick,-4.018058262941304
R.Griffin,-0.6802389996834443
R.Griffin III,-0.2812994618550174
R.Tannehill,-0.1878903413217139
R.Wilson,0.7305186240371425
S.Bradford,-1.2771262002743484
S.Darnold,-2.0958020218285918
S.Ehlinger,-0.28125
S.Howell,-2.5999999999999996
S.Mannion,-1.3214285714285714
S.Rattler,-3.5697610003165554
S.Thompson,0.17586162551440332
T.Bagent,-1.332758412006778
T.Boyle,-3.1666666666666665
T.Brady,5.925531914893617
T.Bridgewater,-0.8437368774670362
T.DeVito,-3.0639574759945134
T.Heinicke,-1.4149559766484832
T.Hill,1.3906893004115224
T.Huntley,0.08079679296154393
T.Lance,0.46875000000000006
T.Lawrence,-1.7476126411311597
T.McKee,0.1033159227603672
T.McSorley,-0.7043763849319404
T.Shough,-0.47360715416270976
T.Siemian,-0.9577965646806226
T.Tagovailoa,1.1710776748971192
T.Taylor,-2.3541666666666665
Ty.Taylor,-0.39668407723963284
W.Grier,-0.44946976891421336
W.Levis,-1.7271262002743484
Z.Wilson,-3.393495136550692
