qb_name,qb_value_shrunk
A.Brown,-0.7188726581151621
A.Dalton,-2.181295558728489
A.Luck,0.3646423909443373
A.McCarron,-0.8965119572694533
A.O'Connell,-2.488091567051824
A.Richardson,-0.7420546203752411
A.Rodgers,2.625
A.Smith,-0.6499999999999999
Aa.Rodgers,1.5654655444502894
B.Allen,-3.099576777772464
B.Bortles,0.20237632367403882
B.DiNucci,-0.6419495811920852
B.Gabbert,-0.6875
B.Hoyer,0.5505819305628616
B.Mayfield,-0.1040220418933952
B.Nix,0.4502738496766408
B.Osweiler,-1.7443914967354643
B.Perkins,-1.1419495811920852
B.Purdy,4.4712947777743395
B.Roethlisberger,1.3872092297541883
B.Rypien,-0.3125
B.Young,-4.292325676544508
B.Zappe,-2.5150149806737874
C.Beathard,-1.55
C.Daniel,-0.40625
C.Henne,-0.6657427265002226
C.Keenum,-2.1798555525541325
C.Kessler,-0.15615620261781724
C.McCoy,-2.428058458934657
C.Newton,0.43892802415204807
C.Rush,-2.4686909423889962
C.Streveler,0.05035811111560717
C.Stroud,0.65625
C.Tune,-0.872718811961316
C.Ward,-1.961490856205712
C.Wentz,1.0375
C.Williams,-1.6865047104394817
D.Anderson,-1.4642857142857142
D.Blough,-3.439228660815637
D.Brees,4.153796605438599
D.Carr,-0.06512980784107435
D.Gabriel,-0.3965119572694533
D.Haskins,-3.626186217780116
D.Hodges,0.009097379088405478
D.Jones,-3.0490312116429945
D.Kizer,0.4496418888843929
D.Lock,-3.534496014243515
D.Maye,-2.3461238724258187
D.Mills,-6.440476190476192
D.Prescott,3.1182678078925505
D.Ridder,-0.3666666666666667
D.Thompson-Robinson,-1.2671839382780992
D.Watson,0.7236436963001929
D.Webb,-1.1419495811920852
E.Manning,-1.671875
E.Stick,-0.8620385555589938
G.Gilbert,-1.7142857142857142
G.Minshew,-1.6770833333333335
G.Minshew II,-1.9061862177801157
G.Smith,-0.5602123977464187
I.Book,-0.3580504188079149
J.Allen,3.4233613452684755
J.Brissett,-1.7668606435209537
J.Browning,-0.96324588889143
J.Burrow,1.3246173387562388
J.Daniels,0.31666666666666665
J.Dart,-0.5357142857142857
J.Dobbs,-3.274667468249793
J.Driskel,-3.0233058115865794
J.Fields,-2.7360463639826587
J.Flacco,-1.8142387819717527
J.Fromm,-0.5888196495771456
J.Garoppolo,2.3602941176470584
J.Goff,1.8374272586796423
J.Herbert,1.2878457321631276
J.Hurts,3.1400659821666306
J.Johnson,-2.2962372744994894
J.Love,0.9960273101876206
J.Luton,-2.2103103629668595
J.McCarthy,0.3571428571428571
J.McCown,-1.2436436963001931
J.Milton,-0.3580504188079149
J.Rosen,-5.475753502055448
J.Stidham,-1.8214097843240402
J.Winston,-0.946109703027115
J.Wolford,-0.49759775556724534
Jos.Allen,1.375
K.Allen,-1.906356303699807
K.Cousins,1.4615456234026805
K.Hinton,-1.4349734957309919
K.Murray,-0.7502399713661285
K.Pickett,-1.0098669872999173
L.Falk,-2.623022970366474
L.Jackson,4.604249116303765
M.Barkley,-0.5714285714285714
M.Glennon,-4.062789919181292
M.Jones,-0.125
M.Mariota,-0.21381378221988429
M.Moore,-0.6103103629668596
M.Penix,0.7813339239735319
M.Rudolph,-0.5497261503233593
M.Ryan,-1.294106570704414
M.Sanchez,-0.6071428571428571
M.Schaub,-0.704204264961761
M.Stafford,0.43920258134816265
M.Trubisky,0.915864977398158
M.White,-1.7550181344998474
M.Willis,-0.3333333333333333
N.Foles,-1.6736563333272867
N.Mullens,-1.3077168316516028
N.Peterman,-1.743643696300193
P.Mahomes,5.379306141825227
P.Rivers,2.669642857142857
P.Walker,-2.302159264547481
R.Finley,-2.3642644222339118
R.Fitzpatrick,-4.01817602923669
R.Griffin,-0.6804111196536237
R.Griffin III,-0.28112734188483796
R.Tannehill,-0.18781136862951386
R.Wilson,0.7304612507137495
S.Bradford,-1.2769770296335263
S.Darnold,-2.192325676544509
S.Ehlinger,-0.28125
S.Howell,-2.5999999999999996
S.Mannion,-1.3214285714285714
S.Rattler,-3.533721287041908
S.Thompson,0.17558193056286164
T.Bagent,-1.3326267908531113
T.Boyle,-3.1666666666666665
T.Brady,5.925531914893617
T.Bridgewater,-0.8437825419489204
T.DeVito,-3.0640640264522427
T.Heinicke,-1.4150080129185372
T.Hill,1.3904655444502894
T.Huntley,0.05357142857142857
T.Lance,0.46875
T.Lawrence,-1.6907894736842104
T.McKee,0.10348804273054668
T.McSorley,-0.704204264961761
T.Siemian,-0.9580884202822314
T.Tagovailoa,1.364104333331056
T.Taylor,-2.6666666666666665
Ty.Taylor,-0.3965119572694533
W.Grier,-0.4496418888843929
W.Levis,-1.7269770296335263
Z.Wilson,-3.3933934292955863
