qb_name,qb_value_shrunk
A.Brown,-0.7196081580215193
A.Dalton,-2.181568744407993
A.Luck,0.36499652052887965
A.McCarron,-0.8957764573630962
A.O'Connell,-2.4877618601972498
A.Richardson,-0.7412578288100208
A.Rodgers,2.6367133909931404
A.Smith,-0.6499999999999999
Aa.Rodgers,1.5645093945720252
B.Allen,-3.100446004934523
B.Bortles,0.20196060633566312
B.DiNucci,-0.6426850810984424
B.Gabbert,-0.6679356502517501
B.Hoyer,0.5493867432150314
B.Mayfield,-0.08825126873398163
B.Nix,0.6981509096331644
B.Osweiler,-1.743829055630603
B.Perkins,-1.1426850810984424
B.Purdy,4.4718572188792
B.Roethlisberger,1.387371289055589
B.Rypien,-0.3125
B.Young,-4.299786693292185
B.Zappe,-2.515430698012163
C.Beathard,-1.5499999999999998
C.Daniel,-0.40625
C.Henne,-0.6650072265938654
C.Keenum,-2.1795971336681146
C.Kessler,-0.15559376151295592
C.McCoy,-2.4284741762730326
C.Newton,0.24605783325189898
C.Rush,-2.6429342739903534
C.Streveler,0.04962261120925004
C.Stroud,0.65625
C.Tune,-0.8734543118676732
C.Ward,-1.9561006726977497
C.Wentz,1.0375
C.Williams,-1.7500000000000002
D.Anderson,-1.4642857142857142
D.Blough,-3.4397318975936706
D.Brees,4.15438200332325
D.Carr,-0.06546727250399119
D.Gabriel,-0.6428571428571428
D.Haskins,-3.6258037578288103
D.Hodges,0.008534937983544159
D.Jones,-2.93206434974825
D.Kizer,0.45037738879074996
D.Lock,-3.534741180878968
D.Maye,-2.0789218610199818
D.Mills,-6.440476190476192
D.Prescott,3.174253214445984
D.Ridder,-0.36666666666666664
D.Thompson-Robinson,-1.2661215495244722
D.Watson,0.7230062630480167
D.Webb,-1.1426850810984424
E.Manning,-1.671875
E.Stick,-0.8614761144541323
G.Gilbert,-1.7142857142857142
G.Minshew,-1.6770833333333335
G.Minshew II,-1.9058037578288098
G.Smith,-0.5255741127348643
I.Book,-0.35731491890155775
J.Allen,3.437865772271467
J.Brissett,-1.8703080397085763
J.Browning,-0.9628301715530544
J.Burrow,1.3241509241814757
J.Daniels,0.43080342110579833
J.Dart,-1.0763395963813502
J.Dobbs,-3.2753504324485534
J.Driskel,-3.0245529636017072
J.Fields,-2.9250000000000003
J.Flacco,-2.0092592592592595
J.Fromm,-0.5880841496707886
J.Garoppolo,2.3602941176470584
J.Goff,1.8167046980951918
J.Herbert,1.328125
J.Hurts,3.2073170731707314
J.Johnson,-2.2979245978140734
J.Love,1.2274508968514337
J.Luton,-2.2096729297146833
J.McCarthy,0.3571428571428571
J.McCown,-1.2430062630480168
J.Milton,-0.35731491890155775
J.Rosen,-5.476107631639991
J.Stidham,-1.3931367432150312
J.Winston,-0.9466312393243499
J.Wolford,-0.49568545581071677
Jos.Allen,1.375
K.Allen,-1.9069937369519832
K.Cousins,1.4614610083692057
K.Hinton,-1.4342379958246347
K.Murray,-0.7497471106041367
K.Pickett,-1.0101401729794215
L.Falk,-2.6236604036186497
L.Jackson,4.604159756502058
M.Barkley,-0.5714285714285714
M.Glennon,-4.064528373505409
M.Jones,-0.15161393929661157
M.Mariota,-0.21132461335264796
M.Moore,-0.6096729297146835
M.Penix,0.48549060542797495
M.Rudolph,-0.5502885914282205
M.Ryan,-1.294541184285443
M.Sanchez,-0.6071428571428571
M.Schaub,-0.7034687650554039
M.Stafford,0.5119903190644226
M.Trubisky,0.9163511553023601
M.White,-1.7555213712778817
M.Willis,-0.3333333333333333
N.Foles,-1.6746454538910085
N.Mullens,-1.3074270892642503
N.Peterman,-1.7430062630480165
P.Mahomes,5.342741935483871
P.Rivers,2.669642857142857
P.Walker,-2.3026145740133215
R.Finley,-2.362352122477384
R.Fitzpatrick,-4.018679266014725
R.Griffin,-0.6811466195599808
R.Griffin III,-0.2803918419784808
R.Tannehill,-0.1874739039665971
R.Wilson,0.7302160840782972
S.Bradford,-1.2763395963813502
S.Darnold,-2.1334625708320907
S.Ehlinger,-0.28125
S.Howell,-2.5999999999999996
S.Mannion,-1.3214285714285714
S.Rattler,-3.5974112734864305
S.Thompson,0.17438674321503134
T.Bagent,-1.33206434974825
T.Boyle,-3.1666666666666665
T.Brady,5.925531914893617
T.Bridgewater,-0.8439776745771378
T.DeVito,-3.0645193359180833
T.Heinicke,-1.4152303733553429
T.Hill,1.3895093945720252
T.Huntley,0.05357142857142859
T.Lance,0.46875000000000006
T.Lawrence,-1.7096765447496136
T.McKee,0.10422354263690381
T.McSorley,-0.7034687650554039
T.Siemian,-0.9593355722973587
T.Tagovailoa,1.2810208232963973
T.Taylor,-2.4502133067078153
Ty.Taylor,-0.39577645736309625
W.Grier,-0.45037738879074996
W.Levis,-1.72633959638135
Z.Wilson,-3.392958815714557
