qb_name,qb_value_shrunk
A.Brown,-0.7201399300349826
A.Dalton,-2.272701677330349
A.Luck,0.3652525589057323
A.McCarron,-0.8952446853496329
A.O'Connell,-2.4875234796394903
A.Richardson,-0.7406817424621023
A.Rodgers,2.5156694380082683
A.Smith,-0.6499999999999999
Aa.Rodgers,1.5638180909545227
B.Allen,-3.1010744627686155
B.Bortles,0.20166003954544465
B.DiNucci,-0.6432168531119057
B.Gabbert,-0.6875
B.Hoyer,0.5485226136931534
B.Mayfield,-0.14021309657671166
B.Nix,0.875
B.Osweiler,-1.743422406443837
B.Perkins,-1.1432168531119058
B.Purdy,4.511046363610648
B.Roethlisberger,1.3874884591602503
B.Rypien,-0.3125
B.Young,-4.183565080204995
B.Zappe,-2.5157312648023815
C.Beathard,-1.1494371861688204
C.Daniel,-0.40625
C.Henne,-0.6644754545804021
C.Keenum,-2.1794102948525738
C.Kessler,-0.15518711232618979
C.McCoy,-2.4287747430632507
C.Newton,0.24649909088009195
C.Rush,-2.6884414935389445
C.Streveler,0.04909083919578672
C.Stroud,0.62
C.Tune,-0.8739860838811364
C.Ward,-3.919051343893271
C.Wentz,0.9451219512195123
C.Williams,-1.25
D.Anderson,-1.4642857142857142
D.Blough,-3.440095741602883
D.Brees,4.154805250436006
D.Carr,-0.06571126201605082
D.Gabriel,-0.6095187700267514
D.Haskins,-3.625527236381809
D.Hodges,0.008128288796778026
D.Jones,-2.5339191515353434
D.Kizer,0.45090916080421334
D.Lock,-3.534918438216789
D.Maye,-0.6389305347326337
D.Mills,-5.951660039545443
D.Prescott,2.996798061146418
D.Ridder,-0.3666666666666667
D.Thompson-Robinson,-1.265353434393914
D.Watson,0.7225453939696818
D.Webb,-1.1432168531119058
E.Manning,-1.671875
E.Stick,-0.8610694652673663
G.Gilbert,-1.7142857142857142
G.Minshew,-1.6770833333333335
G.Minshew II,-1.9055272363818092
G.Smith,-0.8588605697151425
I.Book,-0.35678314688809437
J.Allen,3.5085469076485376
J.Brissett,-2.1625252188720454
J.Browning,-0.9625296047628359
J.Burrow,1.3238137029046453
J.Daniels,0.28369148758953855
J.Dart,-1.8085167942344615
J.Dobbs,-3.2758442207467695
J.Driskel,-3.0254546639723614
J.Fields,-2.9955425513049927
J.Flacco,-2.1934668259090797
J.Fromm,-0.5875523776573252
J.Garoppolo,2.2931071777544068
J.Goff,2.0016689416485787
J.Herbert,1.459027911786681
J.Hurts,3.1969905851671863
J.Johnson,-2.299144545374372
J.Love,1.7843305619917316
J.Luton,-2.2092120606363483
J.McCarthy,-0.6944444444444444
J.McCown,-1.2425453939696818
J.Milton,-0.35678314688809437
J.Rosen,-5.476363670016845
J.Stidham,-1.3922726136931534
J.Winston,-1.290972934585339
J.Wolford,-0.4943028485757121
Jos.Allen,1.375
K.Allen,-1.9074546060303181
K.Cousins,1.483810268778654
K.Hinton,-1.4337062238111713
K.Murray,-0.7493907685332591
K.Pickett,-1.0103376882987078
L.Falk,-2.624121272696985
L.Jackson,4.769500384942663
M.Barkley,-0.5714285714285714
M.Glennon,-4.065785289173595
M.Jones,-0.2008959288471706
M.Mariota,-0.5770840994597042
M.Moore,-0.6092120606363485
M.Penix,0.1666666666666667
M.Rudolph,-0.5738702077532662
M.Ryan,-1.2948554132024896
M.Sanchez,-0.6071428571428571
M.Schaub,-0.7029369930419406
M.Stafford,0.7518952388212674
M.Trubisky,0.9167026656163444
M.White,-1.7558852152870932
M.Willis,-0.3333333333333333
N.Foles,-1.6753605955642867
N.Mullens,-1.3072176033195524
N.Peterman,-1.742545393969682
P.Mahomes,5.382649760391121
P.Rivers,2.669642857142857
P.Walker,-2.302943766212132
R.Finley,-2.360969515242379
R.Fitzpatrick,-4.019043110023936
R.Griffin,-0.6816783915734441
R.Griffin III,-0.2798600699650175
R.Tannehill,-0.18722991445453743
R.Wilson,0.7300388267404759
S.Bradford,-1.2758787273030152
S.Darnold,-1.7760416666666665
S.Ehlinger,-0.28125
S.Howell,-2.5999999999999996
S.Mannion,-1.3214285714285714
S.Rattler,-3.568321608426556
S.Sanders,-0.75
S.Thompson,0.17352261369315342
T.Bagent,-1.331657700561484
T.Boyle,-3.1666666666666665
T.Brady,5.925531914893617
T.Bridgewater,-0.8441187569480565
T.DeVito,-3.064848528116894
T.Heinicke,-1.415391141638483
T.Hill,1.3888180909545227
T.Huntley,0.08144203760188878
T.Lance,0.46875
T.Lawrence,-1.579268292682927
T.McKee,0.10475531465036714
T.McSorley,-0.7029369930419406
T.Shough,-1.40625
T.Siemian,-0.9602372726680138
T.Tagovailoa,0.9073384994249862
T.Taylor,-2.942307692307692
Ty.Taylor,-0.39524468534963286
W.Grier,-0.45090916080421334
W.Levis,-1.725878727303015
Z.Wilson,-3.3926445867975104
